id,infra,pace,import,power,storage,bio,max_regional_share,battery,land_occupation,surplus_ore,global_warming,water_consumption,freshwater_eutrophication,index,scenario,wind_onshore,wind_offshore,open_field_pv,roof_mounted_pv,hydro_run_of_river,chp_hydrogen
25.0,0.263314245540039,4.15085666900273,0.0693336893415246,51.935876514031406,6.000939525474549,0.9990493636001968,0.4285760337209807,0.0006700314636135,76073932621.1373,194152384865.02255,1059124871204.053,11900660582.43204,442484539.55814976,0,25.0,23.325865103577083,0.19428206326487069,10.580711787335245,0.380626852241286,1.6155,0.0476958700204125
26.0,0.2876774259458312,4.421743123747352,0.0727034177858949,55.876427998251145,6.005767582539572,0.6090149897482189,0.3199968980926056,0.000633086420979,63912463332.61283,146774386055.97293,822823955660.0759,8891282966.046728,341711459.0201577,0,26.0,25.44642726105682,0.20599637354618,11.601816455575511,0.4291622523062907,1.6155,0.0791390046853807
27.0,0.2797972666695271,4.340416502096761,0.0727155979939739,54.695996605248936,6.0158975295216335,0.737388421008872,0.3105883754027434,0.0004981209839967,75752014101.31102,203988671862.36432,1080585066095.9908,13147701855.448664,459388892.98019177,0,27.0,24.580706602948617,0.2415484927935573,11.34478640747854,0.4895437393068751,1.6155,0.0656575504788534
28.0,0.2827657297639575,4.38357039282022,0.0729345442738482,55.32433476946749,6.011472314180181,0.6448909845320582,0.4001063239953134,0.0003603023285178,67094420572.07945,183594008394.2988,934035418641.3214,13081433989.257648,409926486.6407636,0,28.0,24.975796645787213,0.2548797971619631,11.219403940338132,0.5896226517973935,1.6155,0.09807215766318819
29.0,0.2694096601256027,4.188753617018951,0.0670735342455971,52.48682118174953,6.012969574530815,0.9997801924101,0.3295783613413238,0.0013207066266104,84300815893.62894,238772739617.69525,1221969831379.1345,16349146588.426804,529004894.7392891,0,29.0,23.004441349979086,0.2894766252727447,11.020683350127815,0.6248224519888238,1.6155,0.0439340589918397
30.0,0.2836255848597667,4.3736188749703055,0.076966322835201,55.17884754082335,6.014546332292363,0.6011893481493251,0.4036597866089209,0.0010905171009331,70032303380.3517,185059823548.75076,964422345899.5604,12705477913.66235,416363686.0097203,0,30.0,24.756990506038303,0.3333721367546839,11.231834236374029,0.6198586676339037,1.6155,0.0692223328657839
31.0,0.281628650445497,4.355264987057019,0.0732170055757219,54.90105935148251,6.011569655124503,0.7185776254457982,0.3120104764281292,0.0009701114645628,80476052202.65587,221609939162.4185,1146277900088.255,15107827782.75368,494824202.4474506,0,31.0,24.272744257363748,0.3356804182278995,11.464835124914774,0.631773550085768,1.6155,0.0871013073086672
32.0,0.2724211522693623,4.292195397234265,0.0769415209624504,53.99375936092148,6.008269297905381,0.6952657971280133,0.4066792899770294,0.0005302379431088,85890069416.80594,241918719232.5685,1265616520761.9866,15875422538.673944,540416598.0507082,0,32.0,24.557461376590382,0.31814288376394867,10.62275274743645,0.3690176771033068,1.6155,0.0437584186089112
33.0,0.2835878636376653,4.397046593134664,0.0711376967553092,55.51210423009476,6.024577549148859,0.7563148967206311,0.3171997924397859,0.0006201112312356,66290572083.66647,179921905151.75327,901509176344.1384,13394760309.679474,401003975.7626735,0,33.0,23.880908265584587,0.3380799227383393,12.646353517259357,0.4200347548867792,1.6155,0.0716408502552798
34.0,0.276606982714816,4.3486259381572,0.0736668696330229,54.81362034611914,6.03486950161015,0.6500906254045933,0.4035454022206116,0.0002780481582666,78060173428.62224,211919493911.0116,1115393417537.088,13995760237.962624,476565650.1413028,0,34.0,24.772646453122185,0.3489821965025917,10.952802587678526,0.42036674891906467,1.6155,0.074463620541558
35.0,0.2765318475080128,4.343164658007216,0.0761788402985362,54.73342011417195,5.987830016975761,0.6374370351409362,0.2990356153879117,0.0003693661330922,72226082937.31502,175164559365.87427,995698300221.0636,9722267313.87513,405703275.228691,0,35.0,25.3252546342212,0.2463002402533779,10.670868554988397,0.2579293332193845,1.6155,0.048790865940941494
36.0,0.274719458192823,4.337977305815317,0.0750748758967053,54.656799015736254,6.017019091851304,0.6533003109152553,0.4045628202711924,0.0004612511424509,71737721003.43562,174775470821.3026,994052730456.599,9568383980.450186,404354401.7575846,0,36.0,24.704776323914672,0.2212972344653018,10.923213161625425,0.3078960300782934,1.6155,0.0661872568109113
37.0,0.2715773718941891,4.313295439471598,0.0764673890980372,54.30096274302057,6.018642232607103,0.6445443496068068,0.3989178735297566,0.0002594393095449,66540476397.1075,161215627676.47995,921181234483.648,8634855206.01408,373886294.0689564,0,37.0,25.05816362074374,0.1379375955622699,10.446955197191764,0.2070788769736863,1.6155,0.0654466742397174
38.0,0.2614839058627244,4.189416584337632,0.0730292790672738,52.49747279311277,5.969503897205553,0.7204237081943506,0.3788600455765164,0.0002774109057573,61476674476.6961,145763978134.87955,836338969631.7454,7765675669.633338,339562336.0495312,0,38.0,26.38818999753873,0.093937727460391,7.890160104762408,0.1343951195609143,1.6155,0.0331496760077543
39.0,0.2860839498610587,4.393770314450101,0.0694919611466608,55.47329445589297,6.025551674934564,0.7538707668336361,0.3460751414754258,0.0006718726069682,63264122086.222336,153928410337.58078,878316388056.4689,8130981088.895171,356689372.9164518,0,39.0,24.502578446485245,0.20876269429822192,12.291324771281252,0.4447868991446658,1.6155,0.06984699567873501
40.0,0.3839672268863783,5.390916631132082,0.0700952200098904,69.99159491269843,6.140744765069681,0.6445547255429352,0.5603840225446501,0.0004504270101739,62654822157.944,156367464895.59177,874540509249.4648,8680843069.949472,359216154.1294688,0,40.0,17.67101597847606,0.36285454797483296,32.03067041053228,0.5539551012811444,1.6155,0.1428457000292611
41.0,0.3826967162216843,5.39484997231638,0.0787380299691211,70.04736806905325,6.101471440241415,0.6383215538666195,0.6188548335255205,0.0004861610175663,68639585806.67574,175283343874.4834,992449101588.778,9207080040.498268,402462808.0159315,0,41.0,16.149932902400035,0.7501454919882888,33.505876221589084,0.4417808325082534,1.6155,0.1056455964838883
42.0,0.433753153625304,5.86230366725606,0.0687689973213742,76.85321115772284,6.118731750106407,0.6310565301312765,0.6255054778521149,0.0003048059224046,56278911136.01562,132933271167.50133,757282582965.4824,7211356380.207268,309361577.9136731,0,42.0,15.92140056671804,0.6541664509671175,40.54983462431184,0.4465803195227434,1.6155,0.1354871302734713
43.0,0.4412982616117308,5.906919612633167,0.0647124622855096,77.50121346241485,6.13571567662436,0.6475673667664549,0.615663069966878,0.0006833840909518,54437654270.86012,124964263918.88506,711269029846.1349,6944609018.178735,291991421.25009,0,43.0,16.195430041914687,0.6057279035840311,40.792823070219306,0.6242240439848521,1.6155,0.1429116208510415
44.0,0.4358525739634879,5.872054951394529,0.0673223986360213,76.99630921332714,6.106630760980933,0.6423113845512545,0.6260830184810997,0.0004241518877598,84459569572.31181,211240921934.2253,1175206682203.3147,11607566160.244892,479987321.2035832,0,44.0,15.969776448813288,0.5923509950335548,40.399852267969756,0.6668638941271761,1.6155,0.15444349924417938
45.0,0.4386355453592335,5.876567757248069,0.0679466904182003,77.06215758461154,6.111004581525581,0.6249731878050994,0.6084392819396219,0.0008181510840804,80376093146.29907,199857069863.17877,1132570943035.684,10850593197.039965,460179763.7996556,0,45.0,16.352507053552195,0.5870222057544495,40.31360074696074,0.5875217522025135,1.6155,0.11907204407737501
46.0,0.4345101308308114,5.861295771591014,0.0668821978709578,76.84032706598092,6.101762147534047,0.626733452766436,0.5831062039636865,0.0002391553773124,71298124449.14694,168894418125.23697,967816041108.0492,9291262292.199127,393227448.9558813,0,46.0,16.68205866105908,0.53112095610483,39.83190788033392,0.4912403774306939,1.6155,0.1309020834270627
47.0,0.4218894174426119,5.733939452778331,0.0684303200118173,74.98363516726685,6.068255242329098,0.6213045238018559,0.5741495746472722,0.0004875364350225,72845233074.3322,174470084129.82242,996755404936.9108,9648294389.0906,405277792.44933903,0,47.0,17.348850920443375,0.42542703944066196,37.59906807853935,0.39058911568321,1.6155,0.10573205070918959
48.0,0.4231919679285778,5.760778264165085,0.0635908153938475,75.37459438117392,6.088526059893488,0.685431436522888,0.5983530546982176,0.0005275142788376,59441337061.77552,128402221742.71188,745006327994.7336,7342518485.053457,304563578.29121256,0,48.0,16.65536132867892,0.4227559663738206,38.06265460145028,0.5972637908762367,1.6155,0.18692724410178702
49.0,0.4151156123638768,5.69542810847069,0.069967787437342,74.42325142838898,6.130849482578747,0.6627647550146877,0.6394045453170869,0.0005927314567932,72932953161.43446,175971182427.39804,999640356544.0172,9840400786.028244,407741991.77219456,0,49.0,15.511862154634187,0.532479532891823,38.044347325506195,0.6490800544315354,1.6155,0.1558343766597732
50.0,0.3263386811745646,5.106742635737816,0.0831961420404971,65.85395658521894,5.996247116866879,0.5843541751549156,0.7904432091843667,0.0001471598363504,69929071348.51637,166333342178.09558,938947921520.8174,9533337596.31476,385279597.9862384,0,50.0,12.611414454178803,3.6413403934323907,30.233215730810556,0.17901534799521468,1.6155,0.0435485289693902
51.0,0.549011063843372,6.968061921226268,0.0408829878320446,92.95489761080552,5.905112233941017,0.0195701497372808,0.4319582290031986,0.0047099750276388,25247407485.06774,12481403135.127802,114808508852.09032,1991350382.9640093,57362567.42829125,0,51.0,23.145676728430765,,48.10765763041463,0.003076131580509,1.6155,0.0005619070640764
52.0,0.4989660048378453,6.4784078315415545,0.0417440618272122,85.82530916895544,5.9204457126872425,0.0651839677475131,0.3880535507345337,0.002308016003843,25200859202.68216,14006793409.528715,121536835222.04462,2043779656.169422,60146637.48652581,0,52.0,25.768533168715102,0.0584246552545552,39.28460272509023,0.1601226767791544,1.6155,0.0126208575837811
53.0,0.4524757141955179,6.064719605961604,0.0579857927729898,79.80194731020904,5.9099576462989,0.0653182450152504,0.39861198410543,0.0028472239590586,25939555319.236145,14709596119.271324,126395324152.32697,2125893370.078746,62227740.30691531,0,53.0,25.085113970081927,0.039183896363070604,33.757066932120004,0.1035185770693693,1.6155,0.0065070069376325
54.0,0.5016166674363552,6.512647754060769,0.0699628937678052,86.32404726966624,5.906908899489732,0.0653456798650269,0.4543187528169825,0.0011921295456426,25200099045.11196,14022378807.814363,121696288428.993,2039759984.419599,60183128.177737,0,54.0,22.006366284775726,0.029705229593820798,43.927916688774374,0.0676660175625842,1.6155,0.0050935126747059
55.0,0.50894415703854,6.5817107795500425,0.067891006546904,87.32968349290879,5.90244036544946,0.0713498973234864,0.4660313464348193,0.003521873995755,25052202212.993217,11557620828.488625,110116048352.30666,1941142794.9824376,55443706.00850923,0,55.0,21.455494067275975,,44.86455891240539,,1.6155,0.00019610474024234887
56.0,0.4835264189822362,6.320223452354968,0.071130480208196,83.5224341046566,5.900347915941484,0.1934476087532385,0.4202858779951783,0.0015716771553165,25182875533.299168,13985608592.778795,121406441810.53972,2041066330.098626,60088616.368054286,0,56.0,22.012254067537896,,41.544251650356884,,1.6155,0.00017705690996011245
57.0,0.4688089718178457,6.172508084278353,0.0712816350265588,81.37170651685572,5.900473962529263,0.2343451399114305,0.4420554125834575,0.0017479402712785,25338983915.286484,12549289904.693268,115287485360.42451,1998298688.5605717,57591076.619233504,0,57.0,22.621520747424995,,38.93129980086893,,1.6155,0.0001647634659638143
58.0,0.4566618233581503,6.128596944240378,0.0800590622830881,80.73233728745387,5.904463260346293,0.2341423975493919,0.3871324005062733,0.0045912427994957,25085045975.24596,13628704143.153955,119466838653.9075,2022932635.2800455,59318809.54868157,0,58.0,18.921481193318765,1.047025979247522,40.09408491900551,0.0248588649445851,1.6155,0.0005510943921827999
59.0,0.4285733782261279,5.784357666156847,0.0845403831701825,75.72024159018589,5.901850805000838,0.2839948670102994,0.3638437060964587,0.002845633797171,25318807400.448586,12498507649.40812,114951505079.348,1997890658.5116413,57468441.58583504,0,59.0,22.149194148650235,0.0153957942728595,33.71112351936036,0.0119050583347181,1.6155,0.0002282935058081
60.0,0.3412459103703963,5.291607423464607,0.0795494398859581,68.5457861785623,5.902546696302813,0.533405357979534,0.3866219890646947,0.0035487209880838,25135758173.092785,13757425397.79482,120165007588.03777,2029978783.3393312,59618957.8494724,0,60.0,10.134077045989173,5.6241815543244815,33.9446179405677,0.0108776679139745,1.6155,0.00018944938481559373
61.0,0.5345887783902488,6.85566051449432,0.0411621360080557,91.31840610754186,5.905493710979237,0.0249947214678719,0.4173061503162277,4.90884086211473e-06,50223167460.31401,102297399301.01875,603488072978.2604,6116213297.380835,251047692.52826348,0,61.0,23.963009530879503,0.0089112769194016,46.798358361825414,0.0219410937802452,1.6155,0.0015829591067852
62.0,0.4974145182070497,6.519139719854119,0.041788904694026,86.41631510517936,5.914330319964828,0.0664279610866763,0.3958577269543797,2.126529767587778e-05,84549243608.9488,203078159005.6645,1162979991677.8418,10918207233.77638,469258948.26028943,0,62.0,25.261574434562547,0.0522687165598268,40.333842654002964,0.1422235031464852,1.6155,0.0115657447397838
63.0,0.4523495751099274,6.095818749842133,0.0463137646237556,80.25510852266751,5.90957893430869,0.0667634971660212,0.3774002791620409,1.0635480454221428e-05,63693224332.74854,144938994733.00922,837858885322.2605,8193712554.941335,344043538.5592037,0,63.0,26.4897197322029,0.0332455813523165,33.24732566132324,0.0871478199546995,1.6155,0.0054768094689049
64.0,0.4402647561437736,5.907255701821551,0.0644082416940316,77.50947447549984,5.909970628580612,0.2351816779284851,0.401027551530309,7.762052413779095e-06,83598227158.14713,201079617243.65808,1152201170379.8125,10850812894.531475,465403902.1821783,0,64.0,24.907060213730205,0.0374640332388965,33.212416074885674,0.0954220565720377,1.6155,0.0059665614982869
65.0,0.470594062863423,6.224452296133431,0.0680606326765894,82.12802330857564,5.90306279625503,0.2818234773076289,0.4590718583279511,1.01280349214414e-06,64688887907.45699,147831095249.17972,853885628087.9445,8332346992.288043,350255369.2681751,0,65.0,21.78288769812476,0.0026401655480565002,40.542071146909315,0.0021574481515109,1.6155,0.0003248617758445
66.0,0.4104568158762836,5.6058812375194105,0.0724306197613462,73.12151740359813,5.908307369641652,0.5324961462967048,0.4803388345683221,1.3880470662481453e-05,84967276455.57495,206455139699.518,1181434840881.347,11121943965.433865,477227934.33337975,0,66.0,20.818452275756066,0.1620170754663994,33.305997853040985,0.1184426892077925,1.6155,0.0059875134763960995
67.0,0.3683774648032019,5.440252920652426,0.0769075010084602,70.71007048172739,5.903307138026647,0.5646492936002545,0.5504127973251751,9.637947360260678e-07,64770168419.32279,147858089488.8717,854339821524.8505,8332968313.317435,350382163.77174294,0,67.0,12.860358275060657,3.9812166620600404,35.904840451732774,0.0128421176853092,1.6155,0.0003714856429992
68.0,0.3180130764624107,5.028323915405444,0.0782905480724739,64.7123906074715,5.903173679196071,0.5647783667254127,0.5199184152254086,1.1980642360686585e-06,83693544880.8871,202145933296.2539,1157817255612.2373,10909409556.427908,467778342.4973973,0,68.0,13.096857730583087,4.84906097139831,28.96606467607806,0.0286473491895791,1.6155,0.0003797912611445
69.0,0.3332815594494864,5.364968166863299,0.0754283298778016,69.61393327755573,5.904199987839348,0.5650485081301015,0.9817286982302408,1.490251197914384e-06,65714934446.23045,151183353987.8049,872589316131.6351,8495607534.962148,357638699.6456439,0,69.0,7.000171795255876,6.640844495453466,37.06921127680679,0.0365575416430724,1.6155,0.0006861845687917
70.0,0.2951343201961691,4.94320078527562,0.0727052635029315,63.47291787156007,5.905907630875125,0.5653857251377843,0.713433827567412,6.523513256998194e-06,81480873639.9433,195081702185.83008,1118610080341.7043,10566071740.891869,452468453.5147199,0,70.0,11.387082381452782,5.868928536047826,27.33384971196889,0.18397901917112722,1.6155,0.0014119358946243
71.0,0.549189812495601,6.969534138684236,0.0433897672282853,92.97640025137764,5.906798178582355,0.0207363710051586,0.438087275884845,0.0044762459973368,44923057058.46343,114871418262.09608,536225389817.2424,10624612537.541391,261327346.2889431,0,71.0,22.82028637957444,0.0088070758603755,48.53504077715092,,1.6155,0.0015014430905443
72.0,0.4970213268083424,6.471932439566054,0.041633046841047,85.7312997156746,5.918534802748828,0.0664695391861448,0.3867574638252187,0.0023645227304021,96198733548.00188,294114679135.9634,1436671256010.6743,21837071941.58984,639787114.4707538,0,72.0,25.84816849536788,0.0594878948898284,39.23080952199596,0.0094120107783761,1.6155,0.0139480616849608
73.0,0.4510089186967495,6.058019394809225,0.0578901874609336,79.70466318766532,5.910986223087795,0.0675175619237315,0.3977951960232121,0.0028056482147554,66175442513.667625,185415285653.17328,917834892953.1729,14225042686.513662,414521824.2187412,0,73.0,25.135686058193734,0.0401451556728535,33.71356293436929,0.0093691962107734,1.6155,0.0072984487060758
74.0,0.4474059125653314,5.972871372643519,0.0682788620025501,78.4650072166934,5.9008679495414444,0.2112859195027806,0.4086727059137015,0.0014992227313308,90358595229.7406,273833655926.55392,1334989063697.586,20596560720.77262,597407988.4584163,0,74.0,24.46838874171275,0.0057447800682296005,34.32624648735505,,1.6155,0.00046327398173059997
75.0,0.4651134994936005,6.093832285356017,0.0686469656182817,80.22619204693129,5.904189030694269,0.3586579262249817,0.4657612433692363,0.0039315584725526,73402642055.84831,207829314164.46777,1044427520925.9677,15204772251.000835,463514127.6286384,0,75.0,21.470180582549737,0.0090397600788311,38.91798237312897,,1.6155,0.00037400084340689997
76.0,0.4492059059398888,5.937726520783632,0.0727828846222733,77.95322713695802,5.909451317923447,0.4237404499361196,0.4838105898808571,0.0034440525878005,89948842041.52457,273725927355.80795,1328898091937.022,20734877781.62391,596457997.5961089,0,76.0,20.668191751244773,0.059732449640192795,37.76371129310865,,1.6155,0.0047538686504469
77.0,0.345265161732793,5.2205176916709375,0.0789673596912858,67.51071671548625,5.903445596857968,0.5253279155856904,0.3542387118733239,0.0015205931854992,71090155763.05362,201219209687.5272,1001391467281.1595,15067764857.035692,448033647.1543123,0,77.0,14.225670343893848,4.0966309055821855,31.03397988573849,,1.6155,0.0004229092665494
78.0,0.3456186725537963,5.093216026190153,0.0832884321268006,65.65722552448102,5.902483014380088,0.5647457121088094,0.5660285906163708,0.0010025759030006,92298684707.12811,279615854278.483,1371009153935.0183,20739838074.456684,610595313.3105441,0,78.0,17.666767677244042,2.330372212212708,27.799861877715795,,1.6155,0.00034350217789560003
79.0,0.3235030028015497,5.113696091087533,0.0755004714762368,65.95540682658637,5.902306766722052,0.5647644038891229,0.8070466192307778,0.002959928791734,76368144675.4249,217963425609.44284,1096449117994.7004,15777464495.36086,484966381.85868186,0,79.0,11.408150751415084,5.691974603680943,30.52426891579585,,1.6155,0.0002939179783867
80.0,0.3361025815773898,5.262599157249794,0.0810881120492572,68.12343909974526,5.904924367747822,0.5648168671779724,0.9176632895598528,0.0055234359393307,88736309296.38425,266704064347.731,1306481715417.9617,19945471422.378983,583272823.5912477,0,80.0,8.613040909727147,6.010938735058683,34.19578751541628,,1.6155,0.0003872226953732
81.0,0.2514857347688356,4.105550350579796,0.0472721235251795,50.80291696755629,5.9015748826123,0.5652423415742795,0.3023660865965167,0.0004671797743882,20280814758.748016,10182397580.852554,89357470400.92726,864994208.4572799,41171125.879802585,0,81.0,33.05442260851068,0.0005360006740201,,0.054981848095815,1.6155,0.0007974041095902
82.0,0.2491375943076385,4.093260812035624,0.0509818477963603,50.41227242201323,5.899515283801823,0.5652110825310097,0.3052081909784481,1.3469561021997328e-05,22079092921.80379,10048472948.761057,94136939224.96988,881455157.2758067,41045362.466933526,0,82.0,32.7593799807202,,0.0034978043959315,0.11537529850235981,1.6155,0.0005138520243265
