scenario,location,tech_type,value
4,PRT-7_1,wind_onshore,3.2758939671598
4,PRT-8_1,wind_onshore,1.4007302016062
4,PRT-9_1,wind_onshore,2.3508491730404
4,PRT_1,battery,0.0089156060524511
4,PRT_2,battery,0.0164340530448054
4,PRT_1,ccgt,0.0093306833305994
4,PRT_2,ccgt,0.0094501359465177
4,PRT-10_1,roof_mounted_pv,0.0099047448082542
4,PRT-11_1,roof_mounted_pv,0.0102666840020494
4,PRT-12_1,roof_mounted_pv,0.0114398005000784
4,PRT-14_1,roof_mounted_pv,0.0105368104105007
4,PRT-15_1,roof_mounted_pv,0.0104448224439456
4,PRT-16_1,roof_mounted_pv,0.0105854385134993
4,PRT-17_1,roof_mounted_pv,0.0113479677929014
4,PRT-18_1,roof_mounted_pv,0.0088311992280431
4,PRT-19_1,roof_mounted_pv,0.0093771873715672
4,PRT-20_1,roof_mounted_pv,0.0094325980835788
4,PRT-3_1,roof_mounted_pv,0.0114726934674545
4,PRT-4_1,roof_mounted_pv,0.0092439203997346
4,PRT-5_1,roof_mounted_pv,0.0095622708319512
4,PRT-6_1,roof_mounted_pv,0.010152424890976
4,PRT-7_1,roof_mounted_pv,0.0097740853477776
4,PRT-8_1,roof_mounted_pv,0.0107667068353716
4,PRT-9_1,roof_mounted_pv,0.0134726129122371
4,PRT-11_1,wind_offshore,0.0054953968081405
4,PRT-12_1,wind_offshore,0.005000122175177
4,PRT-15_1,wind_offshore,0.0055464989652949
4,PRT-16_1,wind_offshore,0.0047571898710014
4,PRT-17_1,wind_offshore,0.004644379619857
4,PRT-18_1,wind_offshore,0.0055234785726809
4,PRT-1_1,wind_offshore,0.0007682774981314
4,PRT-20_1,wind_offshore,0.0058648858715702
4,PRT-3_1,wind_offshore,0.004837686782908
4,PRT-4_1,wind_offshore,0.0054364899619879
4,PRT-7_1,wind_offshore,0.005547025290619
4,PRT-9_1,wind_offshore,0.0047847397043484
5,PRT_1,chp_biofuel_extraction,0.0166257598725705
5,PRT_1,chp_biofuel_extraction,0.0256224677472826
5,PRT_2,chp_biofuel_extraction,0.009321630622326
5,PRT_2,chp_biofuel_extraction,0.0134845826543562
5,PRT_1,chp_hydrogen,0.0036197594526074
5,PRT_1,chp_hydrogen,0.0060668045352481
5,PRT_2,chp_hydrogen,0.0035853225155742
5,PRT_2,chp_hydrogen,0.0066965319544928
5,PRT_1,chp_methane_extraction,0.0137439634105831
5,PRT_1,chp_methane_extraction,0.0048981202062909
5,PRT_2,chp_methane_extraction,0.0103040957990615
5,PRT_2,chp_methane_extraction,0.0037031613714868
5,PRT_1,chp_wte_back_pressure,0.0987551417637185
5,PRT_1,chp_wte_back_pressure,0.0038306183159334
5,PRT_2,chp_wte_back_pressure,0.0967582797175491
5,PRT_2,chp_wte_back_pressure,0.0052915784246255
5,PRT_1,electrolysis,0.0147206200794181
5,PRT_2,electrolysis,4.052893583909
5,PRT-10_1,existing_pv,0.2
5,PRT-12_1,existing_pv,0.1
5,PRT-15_1,existing_pv,0.2
5,PRT-3_1,existing_pv,0.5
5,PRT-9_1,existing_pv,0.1
5,PRT-10_1,existing_wind,0.11
5,PRT-11_1,existing_wind,0.43
5,PRT-12_1,existing_wind,0.1
5,PRT-15_1,existing_wind,0.1199999999998999
5,PRT-16_1,existing_wind,0.03
5,PRT-17_1,existing_wind,0.08
5,PRT-18_1,existing_wind,0.83
5,PRT-19_1,existing_wind,0.7699999999999999
5,PRT-1_1,existing_wind,0.06
5,PRT-20_1,existing_wind,0.82
5,PRT-3_1,existing_wind,0.1399999999999999
5,PRT-4_1,existing_wind,0.35
5,PRT-5_1,existing_wind,0.1799999999999
5,PRT-6_1,existing_wind,0.67
5,PRT-7_1,existing_wind,0.4799999999999
5,PRT-9_1,existing_wind,0.23
5,PRT_1,hydro_reservoir,1.1303999999999998
5,PRT_2,hydro_reservoir,0.205
5,PRT_1,hydro_run_of_river,1.4028
5,PRT_2,hydro_run_of_river,0.2127
5,PRT-10_1,open_field_pv,0.0217129238582724
5,PRT-11_1,open_field_pv,0.0266800638619109
5,PRT-12_1,open_field_pv,0.01986433231903
5,PRT-14_1,open_field_pv,0.0029301538480733
5,PRT-15_1,open_field_pv,0.02516027344473
5,PRT-16_1,open_field_pv,9.9968161539886
5,PRT-17_1,open_field_pv,0.015373313018393
5,PRT-18_1,open_field_pv,0.0167246104048964
5,PRT-19_1,open_field_pv,0.0197625385425162
5,PRT-20_1,open_field_pv,0.0201639396803762
5,PRT-3_1,open_field_pv,0.0026336257444964
5,PRT-4_1,open_field_pv,0.0076884807602646
5,PRT-5_1,open_field_pv,0.0205905606845433
5,PRT-6_1,open_field_pv,0.0240939758052441
5,PRT-7_1,open_field_pv,0.0209152809256946
5,PRT-8_1,open_field_pv,0.0200729748137349
5,PRT-9_1,open_field_pv,0.0483674562774704
5,PRT_1,pumped_hydro,3.126
5,PRT_2,pumped_hydro,0.514
5,PRT-10_1,wind_onshore,0.0430289625290191
5,PRT-11_1,wind_onshore,0.0646764226079577
5,PRT-12_1,wind_onshore,0.067772878101639
5,PRT-14_1,wind_onshore,1.5753051441282
5,PRT-15_1,wind_onshore,0.3250484868377
5,PRT-16_1,wind_onshore,9.9979635037091
5,PRT-17_1,wind_onshore,0.0280178312719607
5,PRT-18_1,wind_onshore,0.0079725718225549
5,PRT-19_1,wind_onshore,0.0205260242304351
5,PRT-1_1,wind_onshore,0.0027155163626057
5,PRT-20_1,wind_onshore,0.0314916693797591
5,PRT-3_1,wind_onshore,1.7966445001732
5,PRT-4_1,wind_onshore,3.1184907343764
5,PRT-5_1,wind_onshore,0.0138980314344028
5,PRT-6_1,wind_onshore,0.0056980019898569
5,PRT-7_1,wind_onshore,0.0162040326676475
