spores,techs,locs,carriers,unit,storage_capacity
67,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
67,hydrogen_storage,PRT_2,hydrogen,twh,0.0013748038328421
67,methane_storage,PRT_2,methane,twh,1.785
67,pumped_hydro,PRT_2,electricity,twh,0.0058
68,battery,PRT_1,electricity,twh,0.0001540623385076
68,heat_storage_big,PRT_1,heat,twh,0.0352944704441422
68,heat_storage_small,PRT_1,heat,twh,0.0017855644936633
68,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
68,hydrogen_storage,PRT_1,hydrogen,twh,0.0039247713155939
68,methane_storage,PRT_1,methane,twh,1.785
68,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
68,battery,PRT_2,electricity,twh,0.000154127160335
68,heat_storage_big,PRT_2,heat,twh,0.0688741842514502
68,heat_storage_small,PRT_2,heat,twh,0.0023070781475987
68,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
68,hydrogen_storage,PRT_2,hydrogen,twh,0.0039248703401408
68,methane_storage,PRT_2,methane,twh,1.785
68,pumped_hydro,PRT_2,electricity,twh,0.0058
69,battery,PRT_1,electricity,twh,5.594710187600803e-05
69,heat_storage_big,PRT_1,heat,twh,0.0163106668071406
69,heat_storage_small,PRT_1,heat,twh,0.0015291906020063
69,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
69,hydrogen_storage,PRT_1,hydrogen,twh,0.0014182682533315
69,methane_storage,PRT_1,methane,twh,1.785
69,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
69,battery,PRT_2,electricity,twh,5.595869717680276e-05
69,heat_storage_big,PRT_2,heat,twh,0.0269435968968059
69,heat_storage_small,PRT_2,heat,twh,0.002096997446741
69,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
69,hydrogen_storage,PRT_2,hydrogen,twh,0.0014183134087846
69,methane_storage,PRT_2,methane,twh,1.785
69,pumped_hydro,PRT_2,electricity,twh,0.0058
70,battery,PRT_1,electricity,twh,0.0001468869013295
70,heat_storage_big,PRT_1,heat,twh,0.033674708056269
70,heat_storage_small,PRT_1,heat,twh,0.0017004663740522
70,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
70,hydrogen_storage,PRT_1,hydrogen,twh,0.0036598565601201
70,methane_storage,PRT_1,methane,twh,1.785
70,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
70,battery,PRT_2,electricity,twh,0.0001469242593319
70,heat_storage_big,PRT_2,heat,twh,0.0670789473792987
70,heat_storage_small,PRT_2,heat,twh,0.0022586380559906
70,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
70,hydrogen_storage,PRT_2,hydrogen,twh,0.0036599668239348
70,methane_storage,PRT_2,methane,twh,1.785
70,pumped_hydro,PRT_2,electricity,twh,0.0058
71,battery,PRT_1,electricity,twh,5.213982660868742e-05
71,heat_storage_big,PRT_1,heat,twh,0.0009436430810203
71,heat_storage_small,PRT_1,heat,twh,0.0013822443242339
71,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
71,hydrogen_storage,PRT_1,hydrogen,twh,6.231899758327386e-05
71,methane_storage,PRT_1,methane,twh,1.785
71,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
71,battery,PRT_2,electricity,twh,0.0043423100633399
71,heat_storage_big,PRT_2,heat,twh,0.0014086926542911
71,heat_storage_small,PRT_2,heat,twh,0.000182063161579
71,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
71,hydrogen_storage,PRT_2,hydrogen,twh,6.230938450277999e-05
71,methane_storage,PRT_2,methane,twh,1.785
71,pumped_hydro,PRT_2,electricity,twh,0.0058
72,battery,PRT_1,electricity,twh,0.002818482873098
72,heat_storage_big,PRT_1,heat,twh,0.0447193201788277
72,heat_storage_small,PRT_1,heat,twh,0.0017219758158817
72,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
72,hydrogen_storage,PRT_1,hydrogen,twh,0.0047900247809363
72,methane_storage,PRT_1,methane,twh,1.785
72,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
72,battery,PRT_2,electricity,twh,0.0024670855879878
72,heat_storage_big,PRT_2,heat,twh,0.0879406910479264
72,heat_storage_small,PRT_2,heat,twh,0.0018951738995249
72,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
72,hydrogen_storage,PRT_2,hydrogen,twh,0.0047896161104252
72,methane_storage,PRT_2,methane,twh,1.785
72,pumped_hydro,PRT_2,electricity,twh,0.0058
73,battery,PRT_1,electricity,twh,0.0007531347615745
73,heat_storage_big,PRT_1,heat,twh,0.0180178899841887
73,heat_storage_small,PRT_1,heat,twh,0.0014328253743969
73,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
73,hydrogen_storage,PRT_1,hydrogen,twh,0.0015214316425501
73,methane_storage,PRT_1,methane,twh,1.785
73,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
73,battery,PRT_2,electricity,twh,0.0030849582557692
73,heat_storage_big,PRT_2,heat,twh,0.0301897397735865
73,heat_storage_small,PRT_2,heat,twh,0.0011924056026382
73,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
73,hydrogen_storage,PRT_2,hydrogen,twh,0.0015213434145507
73,methane_storage,PRT_2,methane,twh,1.785
73,pumped_hydro,PRT_2,electricity,twh,0.0058
74,battery,PRT_1,electricity,twh,0.0027339817757999
74,heat_storage_big,PRT_1,heat,twh,0.038388610593986
74,heat_storage_small,PRT_1,heat,twh,0.0016660290848256
74,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
74,hydrogen_storage,PRT_1,hydrogen,twh,0.0039362478006032
74,methane_storage,PRT_1,methane,twh,1.785
74,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
74,battery,PRT_2,electricity,twh,0.002459559023651
74,heat_storage_big,PRT_2,heat,twh,0.075948207566246
74,heat_storage_small,PRT_2,heat,twh,0.001880044892154
74,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
74,hydrogen_storage,PRT_2,hydrogen,twh,0.0039358670073054
74,methane_storage,PRT_2,methane,twh,1.785
74,pumped_hydro,PRT_2,electricity,twh,0.0058
75,battery,PRT_1,electricity,twh,0.0009458071717961
75,heat_storage_big,PRT_1,heat,twh,0.0242655354872181
75,heat_storage_small,PRT_1,heat,twh,0.0015402695564766
75,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
75,hydrogen_storage,PRT_1,hydrogen,twh,0.0021237791335015
75,methane_storage,PRT_1,methane,twh,1.785
75,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
75,battery,PRT_2,electricity,twh,0.0025528718046168
75,heat_storage_big,PRT_2,heat,twh,0.0393367986659717
75,heat_storage_small,PRT_2,heat,twh,0.0014047749771922
75,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
75,hydrogen_storage,PRT_2,hydrogen,twh,0.0021235638408444
75,methane_storage,PRT_2,methane,twh,1.785
75,pumped_hydro,PRT_2,electricity,twh,0.0058
76,battery,PRT_1,electricity,twh,0.0027732975153695
76,heat_storage_big,PRT_1,heat,twh,0.0382473008853801
76,heat_storage_small,PRT_1,heat,twh,0.0017095108849418
76,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
76,hydrogen_storage,PRT_1,hydrogen,twh,0.0042094922062816
76,methane_storage,PRT_1,methane,twh,1.785
76,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
76,battery,PRT_2,electricity,twh,0.0025393639802322
76,heat_storage_big,PRT_2,heat,twh,0.0791069890588652
76,heat_storage_small,PRT_2,heat,twh,0.0018392315878317
76,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
76,hydrogen_storage,PRT_2,hydrogen,twh,0.004209168441351
76,methane_storage,PRT_2,methane,twh,1.785
76,pumped_hydro,PRT_2,electricity,twh,0.0058
77,battery,PRT_1,electricity,twh,0.0009429538460119
77,heat_storage_big,PRT_1,heat,twh,0.0242834702747227
77,heat_storage_small,PRT_1,heat,twh,0.0014996322604387
77,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
77,hydrogen_storage,PRT_1,hydrogen,twh,0.0022906799781825
77,methane_storage,PRT_1,methane,twh,1.785
77,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
77,battery,PRT_2,electricity,twh,0.0026534716652662
77,heat_storage_big,PRT_2,heat,twh,0.0397480841173927
77,heat_storage_small,PRT_2,heat,twh,0.0013218334831827
77,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
77,hydrogen_storage,PRT_2,hydrogen,twh,0.0022904418842246
77,methane_storage,PRT_2,methane,twh,1.785
77,pumped_hydro,PRT_2,electricity,twh,0.0058
78,battery,PRT_1,electricity,twh,0.0027540708310888
78,heat_storage_big,PRT_1,heat,twh,0.0400813306818928
78,heat_storage_small,PRT_1,heat,twh,0.0017600741580929
78,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
78,hydrogen_storage,PRT_1,hydrogen,twh,0.0042852817856137
78,methane_storage,PRT_1,methane,twh,1.785
78,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
78,battery,PRT_2,electricity,twh,0.0021545997211023
78,heat_storage_big,PRT_2,heat,twh,0.0815413515286133
78,heat_storage_small,PRT_2,heat,twh,0.0018441791934134
78,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
78,hydrogen_storage,PRT_2,hydrogen,twh,0.0042849669800667
78,methane_storage,PRT_2,methane,twh,1.785
78,pumped_hydro,PRT_2,electricity,twh,0.0058
79,battery,PRT_1,electricity,twh,0.0010323896820736
79,heat_storage_big,PRT_1,heat,twh,0.0274699866638583
79,heat_storage_small,PRT_1,heat,twh,0.0015756875301373
79,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
79,hydrogen_storage,PRT_1,hydrogen,twh,0.0025964404610406
79,methane_storage,PRT_1,methane,twh,1.785
79,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
79,battery,PRT_2,electricity,twh,0.0023449504294841
79,heat_storage_big,PRT_2,heat,twh,0.0473997459558845
79,heat_storage_small,PRT_2,heat,twh,0.0015591846784514
79,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
79,hydrogen_storage,PRT_2,hydrogen,twh,0.0025961788859636
79,methane_storage,PRT_2,methane,twh,1.785
79,pumped_hydro,PRT_2,electricity,twh,0.0058
80,battery,PRT_1,electricity,twh,0.0025249782548363
80,heat_storage_big,PRT_1,heat,twh,0.036606350212571
80,heat_storage_small,PRT_1,heat,twh,0.0016639901965769
80,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
80,hydrogen_storage,PRT_1,hydrogen,twh,0.0040486312655828
80,methane_storage,PRT_1,methane,twh,1.785
80,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
80,battery,PRT_2,electricity,twh,0.0023103255348979
80,heat_storage_big,PRT_2,heat,twh,0.0733743535400371
80,heat_storage_small,PRT_2,heat,twh,0.001837283017122
80,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
80,hydrogen_storage,PRT_2,hydrogen,twh,0.00404827480539
80,methane_storage,PRT_2,methane,twh,1.785
80,pumped_hydro,PRT_2,electricity,twh,0.0058
81,battery,PRT_1,electricity,twh,5.993569093480504e-08
81,heat_storage_big,PRT_1,heat,twh,1.669666036902945e-05
81,heat_storage_small,PRT_1,heat,twh,6.104204959794995e-07
81,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
81,hydrogen_storage,PRT_1,hydrogen,twh,1.1401308166517684e-06
81,methane_storage,PRT_1,methane,twh,1.785
81,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
81,battery,PRT_2,electricity,twh,6.20279660805961e-08
81,heat_storage_big,PRT_2,heat,twh,2.4044812844178524e-05
81,heat_storage_small,PRT_2,heat,twh,4.52447169863582e-07
81,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
81,hydrogen_storage,PRT_2,hydrogen,twh,1.1402505778169096e-06
81,methane_storage,PRT_2,methane,twh,1.785
81,pumped_hydro,PRT_2,electricity,twh,0.0058
82,battery,PRT_1,electricity,twh,3.6440571769778574e-08
82,heat_storage_big,PRT_1,heat,twh,1.198186188927944e-05
82,heat_storage_small,PRT_1,heat,twh,2.777489909666166e-07
82,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
82,hydrogen_storage,PRT_1,hydrogen,twh,6.95169069728376e-07
82,methane_storage,PRT_1,methane,twh,1.785
82,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
82,battery,PRT_2,electricity,twh,3.774652045132813e-08
82,heat_storage_big,PRT_2,heat,twh,1.8784178715380417e-05
82,heat_storage_small,PRT_2,heat,twh,3.035601440026117e-07
82,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
82,hydrogen_storage,PRT_2,hydrogen,twh,6.952295238147078e-07
82,methane_storage,PRT_2,methane,twh,1.785
82,pumped_hydro,PRT_2,electricity,twh,0.0058
83,battery,PRT_1,electricity,twh,4.031694156502553e-07
83,heat_storage_big,PRT_1,heat,twh,0.000109270563853
83,heat_storage_small,PRT_1,heat,twh,2.9756589572555497e-06
83,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
83,hydrogen_storage,PRT_1,hydrogen,twh,7.5140449932622546e-06
83,methane_storage,PRT_1,methane,twh,1.785
83,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
83,battery,PRT_2,electricity,twh,4.174172753799894e-07
83,heat_storage_big,PRT_2,heat,twh,0.0001821953649568
83,heat_storage_small,PRT_2,heat,twh,3.910788423523476e-06
83,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
83,hydrogen_storage,PRT_2,hydrogen,twh,7.5153486961619e-06
83,methane_storage,PRT_2,methane,twh,1.785
83,pumped_hydro,PRT_2,electricity,twh,0.0058
84,battery,PRT_1,electricity,twh,4.980121503499586e-08
84,heat_storage_big,PRT_1,heat,twh,1.4851488348906842e-05
84,heat_storage_small,PRT_1,heat,twh,3.2934293658774935e-07
84,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
84,hydrogen_storage,PRT_1,hydrogen,twh,9.368732877158908e-07
84,methane_storage,PRT_1,methane,twh,1.785
84,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
84,battery,PRT_2,electricity,twh,5.149510867923067e-08
84,heat_storage_big,PRT_2,heat,twh,2.299409154732389e-05
84,heat_storage_small,PRT_2,heat,twh,4.18752725414894e-07
84,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
84,hydrogen_storage,PRT_2,hydrogen,twh,9.369698155921984e-07
84,methane_storage,PRT_2,methane,twh,1.785
84,pumped_hydro,PRT_2,electricity,twh,0.0058
85,battery,PRT_1,electricity,twh,7.20473370472529e-08
85,heat_storage_big,PRT_1,heat,twh,1.839716279318533e-05
85,heat_storage_small,PRT_1,heat,twh,4.594520120346898e-07
85,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
85,hydrogen_storage,PRT_1,hydrogen,twh,1.290876840310059e-06
85,methane_storage,PRT_1,methane,twh,1.785
85,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
85,battery,PRT_2,electricity,twh,7.476644978124077e-08
85,heat_storage_big,PRT_2,heat,twh,3.205614798698569e-05
85,heat_storage_small,PRT_2,heat,twh,5.497387547998875e-07
85,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
85,hydrogen_storage,PRT_2,hydrogen,twh,1.2913599139656286e-06
85,methane_storage,PRT_2,methane,twh,1.785
85,pumped_hydro,PRT_2,electricity,twh,0.0058
86,battery,PRT_1,electricity,twh,3.8896292099587384e-08
86,heat_storage_big,PRT_1,heat,twh,1.233643858702585e-05
86,heat_storage_small,PRT_1,heat,twh,2.57929283172122e-07
86,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
86,hydrogen_storage,PRT_1,hydrogen,twh,7.150788182941461e-07
86,methane_storage,PRT_1,methane,twh,1.785
86,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
86,battery,PRT_2,electricity,twh,4.009663139231143e-08
86,heat_storage_big,PRT_2,heat,twh,1.8533996310776746e-05
86,heat_storage_small,PRT_2,heat,twh,2.851406280869968e-07
86,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
86,hydrogen_storage,PRT_2,hydrogen,twh,7.151630293944747e-07
86,methane_storage,PRT_2,methane,twh,1.785
86,pumped_hydro,PRT_2,electricity,twh,0.0058
87,battery,PRT_1,electricity,twh,6.367051905222195e-08
87,heat_storage_big,PRT_1,heat,twh,1.870197962025261e-05
87,heat_storage_small,PRT_1,heat,twh,4.453218143599243e-07
87,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
87,hydrogen_storage,PRT_1,hydrogen,twh,1.1894860699126712e-06
87,methane_storage,PRT_1,methane,twh,1.785
87,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
87,battery,PRT_2,electricity,twh,6.606107569344297e-08
87,heat_storage_big,PRT_2,heat,twh,2.9817034927815746e-05
87,heat_storage_small,PRT_2,heat,twh,5.333885029497432e-07
87,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
87,hydrogen_storage,PRT_2,hydrogen,twh,1.1896212514828193e-06
87,methane_storage,PRT_2,methane,twh,1.785
87,pumped_hydro,PRT_2,electricity,twh,0.0058
88,battery,PRT_1,electricity,twh,6.7677357922779e-08
88,heat_storage_big,PRT_1,heat,twh,2.0591042152199293e-05
88,heat_storage_small,PRT_1,heat,twh,4.536951011747586e-07
88,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
88,hydrogen_storage,PRT_1,hydrogen,twh,1.2486012909916325e-06
88,methane_storage,PRT_1,methane,twh,1.785
88,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
88,battery,PRT_2,electricity,twh,6.980437810454495e-08
88,heat_storage_big,PRT_2,heat,twh,3.205433969342291e-05
88,heat_storage_small,PRT_2,heat,twh,5.846359524862913e-07
88,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
88,hydrogen_storage,PRT_2,hydrogen,twh,1.2487445687565646e-06
88,methane_storage,PRT_2,methane,twh,1.785
88,pumped_hydro,PRT_2,electricity,twh,0.0058
89,battery,PRT_1,electricity,twh,3.7246880917336e-08
89,heat_storage_big,PRT_1,heat,twh,1.1062235469192767e-05
89,heat_storage_small,PRT_1,heat,twh,3.0471503877701905e-07
89,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
89,hydrogen_storage,PRT_1,hydrogen,twh,6.975938108598238e-07
89,methane_storage,PRT_1,methane,twh,1.785
89,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
89,battery,PRT_2,electricity,twh,3.881023077853641e-08
89,heat_storage_big,PRT_2,heat,twh,1.7563512413653864e-05
89,heat_storage_small,PRT_2,heat,twh,3.063497164861759e-07
89,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
89,hydrogen_storage,PRT_2,hydrogen,twh,6.976848087437549e-07
89,methane_storage,PRT_2,methane,twh,1.785
89,pumped_hydro,PRT_2,electricity,twh,0.0058
90,battery,PRT_1,electricity,twh,2.5772656472425256e-08
90,heat_storage_big,PRT_1,heat,twh,7.643048488873559e-06
90,heat_storage_small,PRT_1,heat,twh,1.7550522515741486e-07
90,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
90,hydrogen_storage,PRT_1,hydrogen,twh,4.820476957899077e-07
90,methane_storage,PRT_1,methane,twh,1.785
90,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
90,battery,PRT_2,electricity,twh,2.6568189020223627e-08
90,heat_storage_big,PRT_2,heat,twh,1.2036135691172736e-05
90,heat_storage_small,PRT_2,heat,twh,2.0633584447978973e-07
90,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
90,hydrogen_storage,PRT_2,hydrogen,twh,4.821023046261742e-07
90,methane_storage,PRT_2,methane,twh,1.785
90,pumped_hydro,PRT_2,electricity,twh,0.0058
91,battery,PRT_1,electricity,twh,1.4173834705500218e-05
91,heat_storage_big,PRT_1,heat,twh,0.0002649467446094
91,heat_storage_small,PRT_1,heat,twh,5.489284987941685e-05
91,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
91,hydrogen_storage,PRT_1,hydrogen,twh,1.8117108283069017e-05
91,methane_storage,PRT_1,methane,twh,1.785
91,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
91,battery,PRT_2,electricity,twh,0.0091922572578955
91,heat_storage_big,PRT_2,heat,twh,0.000368575404718
91,heat_storage_small,PRT_2,heat,twh,1.6367670559042613e-05
91,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
91,hydrogen_storage,PRT_2,hydrogen,twh,1.8115606913353536e-05
91,methane_storage,PRT_2,methane,twh,1.785
91,pumped_hydro,PRT_2,electricity,twh,0.0058
92,battery,PRT_1,electricity,twh,3.61733123421039e-05
92,heat_storage_big,PRT_1,heat,twh,0.0007025408715052
92,heat_storage_small,PRT_1,heat,twh,1.2628416846707888e-05
92,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
92,hydrogen_storage,PRT_1,hydrogen,twh,3.935568650465218e-05
92,methane_storage,PRT_1,methane,twh,1.785
92,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
92,battery,PRT_2,electricity,twh,0.0120669074111145
92,heat_storage_big,PRT_2,heat,twh,0.0009419690580274
92,heat_storage_small,PRT_2,heat,twh,4.440108352026477e-05
92,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
92,hydrogen_storage,PRT_2,hydrogen,twh,3.934991643041672e-05
92,methane_storage,PRT_2,methane,twh,1.785
92,pumped_hydro,PRT_2,electricity,twh,0.0058
93,battery,PRT_1,electricity,twh,0.0005091732327938
93,heat_storage_big,PRT_1,heat,twh,0.0082208080219297
93,heat_storage_small,PRT_1,heat,twh,0.0007233775734199
93,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
93,hydrogen_storage,PRT_1,hydrogen,twh,0.0005693585911339
93,methane_storage,PRT_1,methane,twh,1.785
93,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
93,battery,PRT_2,electricity,twh,0.0061328299481362
93,heat_storage_big,PRT_2,heat,twh,0.0117579917872253
93,heat_storage_small,PRT_2,heat,twh,0.0004182138147063
93,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
93,hydrogen_storage,PRT_2,hydrogen,twh,0.0005692713673358
93,methane_storage,PRT_2,methane,twh,1.785
93,pumped_hydro,PRT_2,electricity,twh,0.0058
94,battery,PRT_1,electricity,twh,3.755760694349455e-05
94,heat_storage_big,PRT_1,heat,twh,0.0007493604717114
94,heat_storage_small,PRT_1,heat,twh,1.8443652435131795e-05
94,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
94,hydrogen_storage,PRT_1,hydrogen,twh,4.369402479073524e-05
94,methane_storage,PRT_1,methane,twh,1.785
94,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
94,battery,PRT_2,electricity,twh,0.0120040026831188
94,heat_storage_big,PRT_2,heat,twh,0.0009603876314413
94,heat_storage_small,PRT_2,heat,twh,4.387890088609813e-05
94,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
94,hydrogen_storage,PRT_2,hydrogen,twh,4.36878407528827e-05
94,methane_storage,PRT_2,methane,twh,1.785
94,pumped_hydro,PRT_2,electricity,twh,0.0058
95,battery,PRT_1,electricity,twh,0.0004184225681325
95,heat_storage_big,PRT_1,heat,twh,0.0082850827943339
95,heat_storage_small,PRT_1,heat,twh,0.0006536877391062
95,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
95,hydrogen_storage,PRT_1,hydrogen,twh,0.0005914203366979
95,methane_storage,PRT_1,methane,twh,1.785
95,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
95,battery,PRT_2,electricity,twh,0.0062025319397985
95,heat_storage_big,PRT_2,heat,twh,0.0124107392497064
95,heat_storage_small,PRT_2,heat,twh,0.0004360925206511
95,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
95,hydrogen_storage,PRT_2,hydrogen,twh,0.0005913163590205
95,methane_storage,PRT_2,methane,twh,1.785
95,pumped_hydro,PRT_2,electricity,twh,0.0058
96,battery,PRT_1,electricity,twh,3.5618501175794e-05
96,heat_storage_big,PRT_1,heat,twh,0.0006876487691611
96,heat_storage_small,PRT_1,heat,twh,1.713588203359704e-05
96,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
96,hydrogen_storage,PRT_1,hydrogen,twh,4.0310119691247946e-05
96,methane_storage,PRT_1,methane,twh,1.785
96,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
96,battery,PRT_2,electricity,twh,0.0120201151397468
96,heat_storage_big,PRT_2,heat,twh,0.0009483905284225
96,heat_storage_small,PRT_2,heat,twh,4.755417253587581e-05
96,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
96,hydrogen_storage,PRT_2,hydrogen,twh,4.030886823912995e-05
96,methane_storage,PRT_2,methane,twh,1.785
96,pumped_hydro,PRT_2,electricity,twh,0.0058
97,battery,PRT_1,electricity,twh,0.000471109130083
97,heat_storage_big,PRT_1,heat,twh,0.0082450632731946
97,heat_storage_small,PRT_1,heat,twh,0.000672863346822
97,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
97,hydrogen_storage,PRT_1,hydrogen,twh,0.000605883407606
97,methane_storage,PRT_1,methane,twh,1.785
97,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
97,battery,PRT_2,electricity,twh,0.0059953667466597
97,heat_storage_big,PRT_2,heat,twh,0.0122642355379166
97,heat_storage_small,PRT_2,heat,twh,0.0004142346461227
97,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
97,hydrogen_storage,PRT_2,hydrogen,twh,0.0006057896718555
97,methane_storage,PRT_2,methane,twh,1.785
97,pumped_hydro,PRT_2,electricity,twh,0.0058
98,battery,PRT_1,electricity,twh,3.5815425965686994e-05
98,heat_storage_big,PRT_1,heat,twh,0.0006358832470276
98,heat_storage_small,PRT_1,heat,twh,1.693434842352394e-05
98,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
98,hydrogen_storage,PRT_1,hydrogen,twh,3.734566630855496e-05
98,methane_storage,PRT_1,methane,twh,1.785
98,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
98,battery,PRT_2,electricity,twh,0.0120326981142255
98,heat_storage_big,PRT_2,heat,twh,0.0008762598814245
98,heat_storage_small,PRT_2,heat,twh,4.5740905329959e-05
98,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
98,hydrogen_storage,PRT_2,hydrogen,twh,3.734520765253328e-05
98,methane_storage,PRT_2,methane,twh,1.785
98,pumped_hydro,PRT_2,electricity,twh,0.0058
99,battery,PRT_1,electricity,twh,0.0005009853464715
99,heat_storage_big,PRT_1,heat,twh,0.0080903312660388
99,heat_storage_small,PRT_1,heat,twh,0.0006561024199955
99,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
99,hydrogen_storage,PRT_1,hydrogen,twh,0.0005836062631808
99,methane_storage,PRT_1,methane,twh,1.785
99,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
99,battery,PRT_2,electricity,twh,0.0061519243292025
99,heat_storage_big,PRT_2,heat,twh,0.0123369806076021
99,heat_storage_small,PRT_2,heat,twh,0.0004364999700018
99,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
99,hydrogen_storage,PRT_2,hydrogen,twh,0.00058350884826
99,methane_storage,PRT_2,methane,twh,1.785
99,pumped_hydro,PRT_2,electricity,twh,0.0058
100,battery,PRT_1,electricity,twh,4.145640941616951e-05
100,heat_storage_big,PRT_1,heat,twh,0.0007542711385772
100,heat_storage_small,PRT_1,heat,twh,2.035319079286418e-05
100,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
