spores,techs,locs,carriers,unit,generated_building_heat
60,biofuel_boiler,PRT_1,heat,twh,6.629652180241153e-05
60,biofuel_boiler,PRT_2,heat,twh,6.049044344975957e-05
60,electric_heater,PRT_1,heat,twh,0.0065873552676838
60,electric_heater,PRT_2,heat,twh,0.0078619160151366
60,hp,PRT_1,heat,twh,8.977381190573816
60,hp,PRT_2,heat,twh,10.6517467778805
60,methane_boiler,PRT_1,heat,twh,0.0008877590755225
60,methane_boiler,PRT_2,heat,twh,0.0011455736865518
61,biofuel_boiler,PRT_1,heat,twh,0.0003537225125655
61,biofuel_boiler,PRT_2,heat,twh,0.0005123107441828
61,electric_heater,PRT_1,heat,twh,0.0116861484639111
61,electric_heater,PRT_2,heat,twh,0.0128942260409383
61,hp,PRT_1,heat,twh,9.033291067189666
61,hp,PRT_2,heat,twh,10.737690400794728
61,methane_boiler,PRT_1,heat,twh,0.003099297686442
61,methane_boiler,PRT_2,heat,twh,0.0043315262395368
62,biofuel_boiler,PRT_1,heat,twh,0.2580898474726786
62,biofuel_boiler,PRT_2,heat,twh,0.5046234300070928
62,electric_heater,PRT_1,heat,twh,0.7937113465556307
62,electric_heater,PRT_2,heat,twh,0.7441772041172504
62,hp,PRT_1,heat,twh,7.409410030005491
62,hp,PRT_2,heat,twh,8.853453688312555
62,methane_boiler,PRT_1,heat,twh,0.2286202442477793
62,methane_boiler,PRT_2,heat,twh,0.280924212756075
63,biofuel_boiler,PRT_1,heat,twh,0.0392929752258177
63,biofuel_boiler,PRT_2,heat,twh,0.0496106511071098
63,electric_heater,PRT_1,heat,twh,0.193958473884088
63,electric_heater,PRT_2,heat,twh,0.2166348974512614
63,hp,PRT_1,heat,twh,8.7062312611564
63,hp,PRT_2,heat,twh,10.361370798658893
63,methane_boiler,PRT_1,heat,twh,0.0514756338230944
63,methane_boiler,PRT_2,heat,twh,0.0783445666060418
64,biofuel_boiler,PRT_1,heat,twh,0.2249845919635454
64,biofuel_boiler,PRT_2,heat,twh,0.3768227812754688
64,electric_heater,PRT_1,heat,twh,0.5607538538784418
64,electric_heater,PRT_2,heat,twh,0.6821837961781559
64,hp,PRT_1,heat,twh,7.840923814177264
64,hp,PRT_2,heat,twh,9.154379776577066
64,methane_boiler,PRT_1,heat,twh,0.1606553155274339
64,methane_boiler,PRT_2,heat,twh,0.2369665307270159
65,biofuel_boiler,PRT_1,heat,twh,0.0810360148702026
65,biofuel_boiler,PRT_2,heat,twh,0.0445117956937307
65,electric_heater,PRT_1,heat,twh,0.2159585711306901
65,electric_heater,PRT_2,heat,twh,0.2420783798463193
65,hp,PRT_1,heat,twh,8.608936518159574
65,hp,PRT_2,heat,twh,10.325856483146858
65,methane_boiler,PRT_1,heat,twh,0.0624712108307841
65,methane_boiler,PRT_2,heat,twh,0.0889561802120435
66,biofuel_boiler,PRT_1,heat,twh,0.1253254301409733
66,biofuel_boiler,PRT_2,heat,twh,0.4169270738882847
66,electric_heater,PRT_1,heat,twh,0.5530115483659811
66,electric_heater,PRT_2,heat,twh,0.6510659908699294
66,hp,PRT_1,heat,twh,8.024516030668238
66,hp,PRT_2,heat,twh,9.167802854420142
66,methane_boiler,PRT_1,heat,twh,0.1220446007533485
66,methane_boiler,PRT_2,heat,twh,0.2252994482240947
67,biofuel_boiler,PRT_1,heat,twh,0.1559680815311957
67,biofuel_boiler,PRT_2,heat,twh,0.0554392029386431
67,electric_heater,PRT_1,heat,twh,0.22003857760873
67,electric_heater,PRT_2,heat,twh,0.2255186679411903
67,hp,PRT_1,heat,twh,8.507288417847043
67,hp,PRT_2,heat,twh,10.329903301856978
67,methane_boiler,PRT_1,heat,twh,0.0782294153358992
67,methane_boiler,PRT_2,heat,twh,0.0860442863069542
68,biofuel_boiler,PRT_1,heat,twh,0.1504559305405732
68,biofuel_boiler,PRT_2,heat,twh,0.4348008097254054
68,electric_heater,PRT_1,heat,twh,0.546314360042359
68,electric_heater,PRT_2,heat,twh,0.6547563784216339
68,hp,PRT_1,heat,twh,7.994481145138648
68,hp,PRT_2,heat,twh,9.145308708346214
68,methane_boiler,PRT_1,heat,twh,0.1331997265092826
68,methane_boiler,PRT_2,heat,twh,0.2264923964521082
69,biofuel_boiler,PRT_1,heat,twh,0.1207327126157388
69,biofuel_boiler,PRT_2,heat,twh,0.0449033626580506
69,electric_heater,PRT_1,heat,twh,0.2182628218659636
69,electric_heater,PRT_2,heat,twh,0.2360481313187266
69,hp,PRT_1,heat,twh,8.554460592729434
69,hp,PRT_2,heat,twh,10.327173023335495
69,methane_boiler,PRT_1,heat,twh,0.0704288215833029
69,methane_boiler,PRT_2,heat,twh,0.0906490535894906
70,biofuel_boiler,PRT_1,heat,twh,0.110840359319301
70,biofuel_boiler,PRT_2,heat,twh,0.4097670689613093
70,electric_heater,PRT_1,heat,twh,0.5401068952057779
70,electric_heater,PRT_2,heat,twh,0.5930700738556989
70,hp,PRT_1,heat,twh,8.044870652427793
70,hp,PRT_2,heat,twh,9.266137006643175
70,methane_boiler,PRT_1,heat,twh,0.1510870785600753
70,methane_boiler,PRT_2,heat,twh,0.2138091896324606
71,biofuel_boiler,PRT_1,heat,twh,0.0006646232105638
71,biofuel_boiler,PRT_2,heat,twh,0.0005769144682645
71,electric_heater,PRT_1,heat,twh,0.0093169129367014
71,electric_heater,PRT_2,heat,twh,0.0105112235558634
71,hp,PRT_1,heat,twh,9.029445755817136
71,hp,PRT_2,heat,twh,10.652499311719732
71,methane_boiler,PRT_1,heat,twh,0.0033168580422825
71,methane_boiler,PRT_2,heat,twh,0.0037376022261651
72,biofuel_boiler,PRT_1,heat,twh,0.2997236041692515
72,biofuel_boiler,PRT_2,heat,twh,0.5402883101542684
72,electric_heater,PRT_1,heat,twh,0.7201847411839271
72,electric_heater,PRT_2,heat,twh,0.8260269422973958
72,hp,PRT_1,heat,twh,7.503209018389309
72,hp,PRT_2,heat,twh,8.694527154014613
72,methane_boiler,PRT_1,heat,twh,0.199240500677363
72,methane_boiler,PRT_2,heat,twh,0.2879126770597014
73,biofuel_boiler,PRT_1,heat,twh,0.0459119335561948
73,biofuel_boiler,PRT_2,heat,twh,0.0200319448202966
73,electric_heater,PRT_1,heat,twh,0.2053782834199504
73,electric_heater,PRT_2,heat,twh,0.2307660819490329
73,hp,PRT_1,heat,twh,8.655273244011543
73,hp,PRT_2,heat,twh,10.307867289032814
73,methane_boiler,PRT_1,heat,twh,0.0658677053252247
73,methane_boiler,PRT_2,heat,twh,0.0965145685194632
74,biofuel_boiler,PRT_1,heat,twh,0.1243476783260628
74,biofuel_boiler,PRT_2,heat,twh,0.437648620760126
74,electric_heater,PRT_1,heat,twh,0.5469681563486263
74,electric_heater,PRT_2,heat,twh,0.6957739137512636
74,hp,PRT_1,heat,twh,8.000168692385296
74,hp,PRT_2,heat,twh,9.063204612312475
74,methane_boiler,PRT_1,heat,twh,0.1528704399716586
74,methane_boiler,PRT_2,heat,twh,0.2316645640828016
75,biofuel_boiler,PRT_1,heat,twh,0.1887761417424963
75,biofuel_boiler,PRT_2,heat,twh,0.037641589793607
75,electric_heater,PRT_1,heat,twh,0.2773408614697704
75,electric_heater,PRT_2,heat,twh,0.3117566142957765
75,hp,PRT_1,heat,twh,8.33004445268212
75,hp,PRT_2,heat,twh,10.151891958662308
75,methane_boiler,PRT_1,heat,twh,0.1104463152920937
75,methane_boiler,PRT_2,heat,twh,0.1312413627904775
76,biofuel_boiler,PRT_1,heat,twh,0.0421183318871741
76,biofuel_boiler,PRT_2,heat,twh,0.4402617899480132
76,electric_heater,PRT_1,heat,twh,0.5526304722984575
76,electric_heater,PRT_2,heat,twh,0.7043866663459515
76,hp,PRT_1,heat,twh,8.115951634968507
76,hp,PRT_2,heat,twh,9.029996560495391
76,methane_boiler,PRT_1,heat,twh,0.1528749837963973
76,methane_boiler,PRT_2,heat,twh,0.238560929664945
77,biofuel_boiler,PRT_1,heat,twh,0.1939651666369101
77,biofuel_boiler,PRT_2,heat,twh,0.0304815546690474
77,electric_heater,PRT_1,heat,twh,0.3335271160716439
77,electric_heater,PRT_2,heat,twh,0.3805065126953235
77,hp,PRT_1,heat,twh,8.229525267392576
77,hp,PRT_2,heat,twh,10.038914834900716
77,methane_boiler,PRT_1,heat,twh,0.117335529721376
77,methane_boiler,PRT_2,heat,twh,0.1611301301234191
78,biofuel_boiler,PRT_1,heat,twh,0.0401540280091753
78,biofuel_boiler,PRT_2,heat,twh,0.4309841570202516
78,electric_heater,PRT_1,heat,twh,0.5441086673248596
78,electric_heater,PRT_2,heat,twh,0.6591046286929457
78,hp,PRT_1,heat,twh,8.15714635942672
78,hp,PRT_2,heat,twh,9.119358485334637
78,methane_boiler,PRT_1,heat,twh,0.1647152320965724
78,methane_boiler,PRT_2,heat,twh,0.222004855565192
79,biofuel_boiler,PRT_1,heat,twh,0.1899251596183135
79,biofuel_boiler,PRT_2,heat,twh,0.0262418275684466
79,electric_heater,PRT_1,heat,twh,0.3392996758687685
79,electric_heater,PRT_2,heat,twh,0.4053227857904378
79,hp,PRT_1,heat,twh,8.234692704428433
79,hp,PRT_2,heat,twh,10.014771189196622
79,methane_boiler,PRT_1,heat,twh,0.1085017744416038
79,methane_boiler,PRT_2,heat,twh,0.177819261822882
80,biofuel_boiler,PRT_1,heat,twh,0.0274753584230414
80,biofuel_boiler,PRT_2,heat,twh,0.4193408277281043
80,electric_heater,PRT_1,heat,twh,0.4842419782569895
80,electric_heater,PRT_2,heat,twh,0.6505124363734696
80,hp,PRT_1,heat,twh,8.230479253354998
80,hp,PRT_2,heat,twh,9.129692250326126
80,methane_boiler,PRT_1,heat,twh,0.1630618663680372
80,methane_boiler,PRT_2,heat,twh,0.226598707676015
81,biofuel_boiler,PRT_1,heat,twh,0.004341433137381
81,biofuel_boiler,PRT_2,heat,twh,0.0001005910341028
81,electric_heater,PRT_1,heat,twh,0.0001586539601135
81,electric_heater,PRT_2,heat,twh,0.000168395168566
81,hp,PRT_1,heat,twh,8.979860406657615
81,hp,PRT_2,heat,twh,10.660030277623168
81,methane_boiler,PRT_1,heat,twh,7.307436403272726e-05
81,methane_boiler,PRT_2,heat,twh,2.190554834449099e-05
82,biofuel_boiler,PRT_1,heat,twh,8.983587207431736
82,biofuel_boiler,PRT_2,heat,twh,6.18024294944541e-05
82,electric_heater,PRT_1,heat,twh,9.336313753882524e-05
82,electric_heater,PRT_2,heat,twh,0.0001343290291463
82,hp,PRT_1,heat,twh,0.0007042092155126
82,hp,PRT_2,heat,twh,10.660111416217806
82,methane_boiler,PRT_1,heat,twh,4.279062126015645e-05
82,methane_boiler,PRT_2,heat,twh,1.3443153810068158e-05
83,biofuel_boiler,PRT_1,heat,twh,8.97475273136974
83,biofuel_boiler,PRT_2,heat,twh,0.0007227953495223
83,electric_heater,PRT_1,heat,twh,0.000984818887735
83,electric_heater,PRT_2,heat,twh,0.0015420847909178
83,hp,PRT_1,heat,twh,0.0082874266573098
83,hp,PRT_2,heat,twh,10.65807470225736
83,methane_boiler,PRT_1,heat,twh,0.0004338843715594
83,methane_boiler,PRT_2,heat,twh,0.0001526001877825
84,biofuel_boiler,PRT_1,heat,twh,8.98335045129675
84,biofuel_boiler,PRT_2,heat,twh,8.137490239860796e-05
84,electric_heater,PRT_1,heat,twh,0.0001131513855492
84,electric_heater,PRT_2,heat,twh,0.0001645898472427
84,hp,PRT_1,heat,twh,0.0009101438242084
84,hp,PRT_2,heat,twh,10.66006470051286
84,methane_boiler,PRT_1,heat,twh,5.424570370571614e-05
84,methane_boiler,PRT_2,heat,twh,1.761552870996126e-05
85,biofuel_boiler,PRT_1,heat,twh,8.98287679062631
85,biofuel_boiler,PRT_2,heat,twh,0.0001213210031432
85,electric_heater,PRT_1,heat,twh,0.000168773215008
85,electric_heater,PRT_2,heat,twh,0.0002473036960384
85,hp,PRT_1,heat,twh,0.0013258838458868
85,hp,PRT_2,heat,twh,10.659948508567927
85,methane_boiler,PRT_1,heat,twh,6.977973456276935e-05
85,methane_boiler,PRT_2,heat,twh,2.480479599210341e-05
86,biofuel_boiler,PRT_1,heat,twh,8.983575576482902
86,biofuel_boiler,PRT_2,heat,twh,5.928745521857139e-05
86,electric_heater,PRT_1,heat,twh,8.964805126394885e-05
86,electric_heater,PRT_2,heat,twh,0.0001265874380396
86,hp,PRT_1,heat,twh,0.0007266581126617
86,hp,PRT_2,heat,twh,10.66012638110588
86,methane_boiler,PRT_1,heat,twh,4.0646366179523705e-05
86,methane_boiler,PRT_2,heat,twh,1.3511841420951977e-05
87,biofuel_boiler,PRT_1,heat,twh,8.982909168345417
87,biofuel_boiler,PRT_2,heat,twh,0.0001056463129711
87,electric_heater,PRT_1,heat,twh,0.0001576880070139
87,electric_heater,PRT_2,heat,twh,0.0002315071243063
87,hp,PRT_1,heat,twh,0.0012983922669692
87,hp,PRT_2,heat,twh,10.659975355155922
87,methane_boiler,PRT_1,heat,twh,6.819440320139807e-05
87,methane_boiler,PRT_2,heat,twh,2.2560831017188244e-05
88,biofuel_boiler,PRT_1,heat,twh,8.982938703469538
88,biofuel_boiler,PRT_2,heat,twh,0.0001038590298988
88,electric_heater,PRT_1,heat,twh,0.0001550731431136
88,electric_heater,PRT_2,heat,twh,0.0002260243693737
88,hp,PRT_1,heat,twh,0.0012672327504846
88,hp,PRT_2,heat,twh,10.659985844100245
88,methane_boiler,PRT_1,heat,twh,7.050177008238127e-05
88,methane_boiler,PRT_2,heat,twh,2.350594339551349e-05
89,biofuel_boiler,PRT_1,heat,twh,8.983427803180101
89,biofuel_boiler,PRT_2,heat,twh,5.946825207893019e-05
89,electric_heater,PRT_1,heat,twh,9.662872297435737e-05
89,electric_heater,PRT_2,heat,twh,0.000137561429533
89,hp,PRT_1,heat,twh,0.000867708622614
89,hp,PRT_2,heat,twh,10.660115129422843
89,methane_boiler,PRT_1,heat,twh,4.286804567160976e-05
89,methane_boiler,PRT_2,heat,twh,1.2914381459322245e-05
90,biofuel_boiler,PRT_1,heat,twh,8.983860725613383
90,biofuel_boiler,PRT_2,heat,twh,3.923368938341206e-05
90,electric_heater,PRT_1,heat,twh,5.95765057540114e-05
90,electric_heater,PRT_2,heat,twh,8.525893882488185e-05
90,hp,PRT_1,heat,twh,0.0004835960373522
90,hp,PRT_2,heat,twh,10.660187804193257
90,methane_boiler,PRT_1,heat,twh,2.7775467557429416e-05
90,methane_boiler,PRT_2,heat,twh,9.102863921348532e-06
91,biofuel_boiler,PRT_1,heat,twh,0.0018839386526647
91,biofuel_boiler,PRT_2,heat,twh,0.0012292814911131
91,electric_heater,PRT_1,heat,twh,0.0019107360491472
91,electric_heater,PRT_2,heat,twh,0.002128580640907
91,hp,PRT_1,heat,twh,8.98171581420873
91,hp,PRT_2,heat,twh,10.656537446637872
91,methane_boiler,PRT_1,heat,twh,0.0006148025199894
91,methane_boiler,PRT_2,heat,twh,0.0004370297821222
92,biofuel_boiler,PRT_1,heat,twh,8.950951093396807
92,biofuel_boiler,PRT_2,heat,twh,0.0039692282284146
92,electric_heater,PRT_1,heat,twh,0.0040880702768339
92,electric_heater,PRT_2,heat,twh,0.005554656054506
92,hp,PRT_1,heat,twh,0.0201484048513055
92,hp,PRT_2,heat,twh,10.64815643100918
92,methane_boiler,PRT_1,heat,twh,0.0051263623619528
92,methane_boiler,PRT_2,heat,twh,0.0017245387895103
93,biofuel_boiler,PRT_1,heat,twh,4.126050263223215
93,biofuel_boiler,PRT_2,heat,twh,0.0602926364272833
93,electric_heater,PRT_1,heat,twh,0.0776531939382385
93,electric_heater,PRT_2,heat,twh,0.0830484891893153
93,hp,PRT_1,heat,twh,4.647927975095261
93,hp,PRT_2,heat,twh,10.45924329530578
93,methane_boiler,PRT_1,heat,twh,0.0926203774813669
93,methane_boiler,PRT_2,heat,twh,0.0291074179622503
94,biofuel_boiler,PRT_1,heat,twh,8.927177921064722
94,biofuel_boiler,PRT_2,heat,twh,0.0042648790827152
94,electric_heater,PRT_1,heat,twh,0.0051186791401368
94,electric_heater,PRT_2,heat,twh,0.0060988715331366
94,hp,PRT_1,heat,twh,0.0414332574137263
94,hp,PRT_2,heat,twh,10.647128377789189
94,methane_boiler,PRT_1,heat,twh,0.0063768667139558
94,methane_boiler,PRT_2,heat,twh,0.0018092884602694
95,biofuel_boiler,PRT_1,heat,twh,4.321652346342259
95,biofuel_boiler,PRT_2,heat,twh,0.0536580295522012
95,electric_heater,PRT_1,heat,twh,0.0701269877578093
95,electric_heater,PRT_2,heat,twh,0.0779173369600965
95,hp,PRT_1,heat,twh,4.4728564891556735
95,hp,PRT_2,heat,twh,10.480071985431175
95,methane_boiler,PRT_1,heat,twh,0.081828072325031
95,methane_boiler,PRT_2,heat,twh,0.02481351935649
96,biofuel_boiler,PRT_1,heat,twh,8.925484202410178
96,biofuel_boiler,PRT_2,heat,twh,0.0038400467973871
96,electric_heater,PRT_1,heat,twh,0.004515804464806
96,electric_heater,PRT_2,heat,twh,0.0053637827900628
96,hp,PRT_1,heat,twh,0.044289962062299
96,hp,PRT_2,heat,twh,10.648883399082424
96,methane_boiler,PRT_1,heat,twh,0.0060154650272328
96,methane_boiler,PRT_2,heat,twh,0.0016461777242752
97,biofuel_boiler,PRT_1,heat,twh,4.331190108392071
97,biofuel_boiler,PRT_2,heat,twh,0.060062472983895
97,electric_heater,PRT_1,heat,twh,0.0774628615639858
97,electric_heater,PRT_2,heat,twh,0.0813659322306101
97,hp,PRT_1,heat,twh,4.440493064635979
97,hp,PRT_2,heat,twh,10.460213381275436
97,methane_boiler,PRT_1,heat,twh,0.0925452718792365
97,methane_boiler,PRT_2,heat,twh,0.0288309926966796
98,biofuel_boiler,PRT_1,heat,twh,8.92767374358677
98,biofuel_boiler,PRT_2,heat,twh,0.0035166297555734
98,electric_heater,PRT_1,heat,twh,0.00419545309099
98,electric_heater,PRT_2,heat,twh,0.0051155267327123
98,hp,PRT_1,heat,twh,0.0430187716939512
98,hp,PRT_2,heat,twh,10.649694284219413
98,methane_boiler,PRT_1,heat,twh,0.0057099927507026
98,methane_boiler,PRT_2,heat,twh,0.0014866336003318
99,biofuel_boiler,PRT_1,heat,twh,4.3332526076876565
99,biofuel_boiler,PRT_2,heat,twh,0.0521248543110318
99,electric_heater,PRT_1,heat,twh,0.0677318079414652
99,electric_heater,PRT_2,heat,twh,0.0732220774345013
99,hp,PRT_1,heat,twh,4.47071357154423
99,hp,PRT_2,heat,twh,10.488518708200017
99,methane_boiler,PRT_1,heat,twh,0.0775104099471304
99,methane_boiler,PRT_2,heat,twh,0.0236927301250168
100,biofuel_boiler,PRT_1,heat,twh,8.915123198237762
100,biofuel_boiler,PRT_2,heat,twh,0.0047021291561189
100,electric_heater,PRT_1,heat,twh,0.0053353888528262
100,electric_heater,PRT_2,heat,twh,0.0066860792749781
100,hp,PRT_1,heat,twh,0.0519085390666825
100,hp,PRT_2,heat,twh,10.646168993902528
100,methane_boiler,PRT_1,heat,twh,0.0072306484448076
100,methane_boiler,PRT_2,heat,twh,0.0019298696441457
101,biofuel_boiler,PRT_1,heat,twh,0.0013624290657152
101,biofuel_boiler,PRT_2,heat,twh,0.0009833907966734
101,electric_heater,PRT_1,heat,twh,0.0014255740162813
101,electric_heater,PRT_2,heat,twh,0.00156749819526
101,hp,PRT_1,heat,twh,9.034287275798189
101,hp,PRT_2,heat,twh,10.658132354201058
101,methane_boiler,PRT_1,heat,twh,0.000434992209849
101,methane_boiler,PRT_2,heat,twh,0.0003090459433401
102,biofuel_boiler,PRT_1,heat,twh,8.94704200179136
102,biofuel_boiler,PRT_2,heat,twh,0.0043653528465024
102,electric_heater,PRT_1,heat,twh,0.0044399847903047
102,electric_heater,PRT_2,heat,twh,0.006030413577127
102,hp,PRT_1,heat,twh,0.023354379816468
102,hp,PRT_2,heat,twh,10.647142708212908
102,methane_boiler,PRT_1,heat,twh,0.0054854850215068
102,methane_boiler,PRT_2,heat,twh,0.0016487213819773
103,biofuel_boiler,PRT_1,heat,twh,4.236872793398208
103,biofuel_boiler,PRT_2,heat,twh,0.0413458396408082
103,electric_heater,PRT_1,heat,twh,0.0629624175345963
103,electric_heater,PRT_2,heat,twh,0.0562713791764533
103,hp,PRT_1,heat,twh,4.6082095000338406
103,hp,PRT_2,heat,twh,10.549719591902406
103,methane_boiler,PRT_1,heat,twh,0.0550557556919349
103,methane_boiler,PRT_2,heat,twh,0.0165406700164309
104,biofuel_boiler,PRT_1,heat,twh,8.891131826567598
104,biofuel_boiler,PRT_2,heat,twh,0.004417395192737
104,electric_heater,PRT_1,heat,twh,0.0054522863866503
104,electric_heater,PRT_2,heat,twh,0.0062853549995751
104,hp,PRT_1,heat,twh,0.0761538771681702
104,hp,PRT_2,heat,twh,10.647103132601742
104,methane_boiler,PRT_1,heat,twh,0.0073607825297958
104,methane_boiler,PRT_2,heat,twh,0.0016046805539915
105,biofuel_boiler,PRT_1,heat,twh,4.3629069912911405
105,biofuel_boiler,PRT_2,heat,twh,0.0377667406186935
105,electric_heater,PRT_1,heat,twh,0.0578244314570434
105,electric_heater,PRT_2,heat,twh,0.0518730289921008
105,hp,PRT_1,heat,twh,4.4883878438514895
105,hp,PRT_2,heat,twh,10.562883197148988
105,methane_boiler,PRT_1,heat,twh,0.0556834628445238
105,methane_boiler,PRT_2,heat,twh,0.0162254541761571
106,biofuel_boiler,PRT_1,heat,twh,8.458374131187314
106,biofuel_boiler,PRT_2,heat,twh,0.0252376042660915
106,electric_heater,PRT_1,heat,twh,0.0288199442154721
106,electric_heater,PRT_2,heat,twh,0.0371361750605727
106,hp,PRT_1,heat,twh,0.4362644458059455
106,hp,PRT_2,heat,twh,10.588965722957466
106,methane_boiler,PRT_1,heat,twh,0.0359587959569623
106,methane_boiler,PRT_2,heat,twh,0.0092053768321275
107,biofuel_boiler,PRT_1,heat,twh,5.845181046122671
107,biofuel_boiler,PRT_2,heat,twh,0.0347969116264734
107,electric_heater,PRT_1,heat,twh,0.0476564440965339
107,electric_heater,PRT_2,heat,twh,0.047773590025919
107,hp,PRT_1,heat,twh,3.024120455283714
107,hp,PRT_2,heat,twh,10.565743727519994
107,methane_boiler,PRT_1,heat,twh,0.0471468871713219
107,methane_boiler,PRT_2,heat,twh,0.0140463442959685
108,biofuel_boiler,PRT_1,heat,twh,8.161835162674556
108,biofuel_boiler,PRT_2,heat,twh,0.0196808590708065
108,electric_heater,PRT_1,heat,twh,0.0234140361491612
108,electric_heater,PRT_2,heat,twh,0.0275416037307695
108,hp,PRT_1,heat,twh,0.7552803722421966
108,hp,PRT_2,heat,twh,10.603707092502312
108,methane_boiler,PRT_1,heat,twh,0.0281952214600961
108,methane_boiler,PRT_2,heat,twh,0.0070046115006033
109,biofuel_boiler,PRT_1,heat,twh,6.445880680586513
109,biofuel_boiler,PRT_2,heat,twh,0.029006981648186
109,electric_heater,PRT_1,heat,twh,0.0426472317466073
109,electric_heater,PRT_2,heat,twh,0.0385601417424434
109,hp,PRT_1,heat,twh,2.437671159055568
109,hp,PRT_2,heat,twh,10.586074207363769
109,methane_boiler,PRT_1,heat,twh,0.0418206963670239
109,methane_boiler,PRT_2,heat,twh,0.0121818437979817
110,biofuel_boiler,PRT_1,heat,twh,7.7265707367489105
110,biofuel_boiler,PRT_2,heat,twh,0.0045596151716657
110,electric_heater,PRT_1,heat,twh,0.0059903497753605
110,electric_heater,PRT_2,heat,twh,0.0067218371338342
110,hp,PRT_1,heat,twh,1.2445281490163986
110,hp,PRT_2,heat,twh,10.646272474987462
110,methane_boiler,PRT_1,heat,twh,0.0076751365093503
110,methane_boiler,PRT_2,heat,twh,0.0017974439774476
111,biofuel_boiler,PRT_1,heat,twh,0.0005360266477378
111,biofuel_boiler,PRT_2,heat,twh,0.0008897518616315
111,electric_heater,PRT_1,heat,twh,0.0175717251251923
111,electric_heater,PRT_2,heat,twh,0.0193830640052683
111,hp,PRT_1,heat,twh,9.019915473479326
111,hp,PRT_2,heat,twh,10.643358374464992
111,methane_boiler,PRT_1,heat,twh,0.0059752435199479
111,methane_boiler,PRT_2,heat,twh,0.0077471210689787
112,biofuel_boiler,PRT_1,heat,twh,0.3868563639246581
112,biofuel_boiler,PRT_2,heat,twh,0.6032980465642054
112,electric_heater,PRT_1,heat,twh,0.6215841683488367
112,electric_heater,PRT_2,heat,twh,0.7761853160313308
112,hp,PRT_1,heat,twh,7.481277904121551
112,hp,PRT_2,heat,twh,8.62598292516151
112,methane_boiler,PRT_1,heat,twh,0.1999063735475151
112,methane_boiler,PRT_2,heat,twh,0.3079815274789749
113,biofuel_boiler,PRT_1,heat,twh,0.0522576161466322
113,biofuel_boiler,PRT_2,heat,twh,0.0434589124243147
113,electric_heater,PRT_1,heat,twh,0.1944991150656817
113,electric_heater,PRT_2,heat,twh,0.2132262454746242
113,hp,PRT_1,heat,twh,8.669415329997868
113,hp,PRT_2,heat,twh,10.291741961469071
113,methane_boiler,PRT_1,heat,twh,0.0586079455861552
113,methane_boiler,PRT_2,heat,twh,0.0825391063124771
114,biofuel_boiler,PRT_1,heat,twh,0.1560794374998785
114,biofuel_boiler,PRT_2,heat,twh,0.4452743178851274
114,electric_heater,PRT_1,heat,twh,0.6584047703122027
114,electric_heater,PRT_2,heat,twh,0.7217466847755059
114,hp,PRT_1,heat,twh,7.739486200787976
114,hp,PRT_2,heat,twh,8.964877748282648
114,methane_boiler,PRT_1,heat,twh,0.1873706881863115
114,methane_boiler,PRT_2,heat,twh,0.250405544056373
115,biofuel_boiler,PRT_1,heat,twh,0.1843185282956908
115,biofuel_boiler,PRT_2,heat,twh,0.0496974534778616
115,electric_heater,PRT_1,heat,twh,0.2061378837759813
115,electric_heater,PRT_2,heat,twh,0.2488192149626128
115,hp,PRT_1,heat,twh,8.460424380724522
115,hp,PRT_2,heat,twh,10.216693767461283
115,methane_boiler,PRT_1,heat,twh,0.08031144496695
115,methane_boiler,PRT_2,heat,twh,0.1092136242287883
116,biofuel_boiler,PRT_1,heat,twh,0.1097222630330974
116,biofuel_boiler,PRT_2,heat,twh,0.4729177124918984
116,electric_heater,PRT_1,heat,twh,0.5620179789638975
116,electric_heater,PRT_2,heat,twh,0.6821945086594782
116,hp,PRT_1,heat,twh,7.965780943133718
116,hp,PRT_2,heat,twh,8.965078072412608
116,methane_boiler,PRT_1,heat,twh,0.1527283285011301
116,methane_boiler,PRT_2,heat,twh,0.2568388965879092
117,biofuel_boiler,PRT_1,heat,twh,0.1757467674498014
117,biofuel_boiler,PRT_2,heat,twh,0.0532822566690322
117,electric_heater,PRT_1,heat,twh,0.3307632808216162
117,electric_heater,PRT_2,heat,twh,0.3598204770129213
117,hp,PRT_1,heat,twh,8.26744545917998
117,hp,PRT_2,heat,twh,10.039251254600671
117,methane_boiler,PRT_1,heat,twh,0.1112368317557725
117,methane_boiler,PRT_2,heat,twh,0.1472797547056669
118,biofuel_boiler,PRT_1,heat,twh,1.3372240951900534
118,biofuel_boiler,PRT_2,heat,twh,0.7008329751325074
118,electric_heater,PRT_1,heat,twh,0.7301695223994624
118,electric_heater,PRT_2,heat,twh,0.8818006125407496
118,hp,PRT_1,heat,twh,5.992940230095459
118,hp,PRT_2,heat,twh,8.337100231431153
118,methane_boiler,PRT_1,heat,twh,0.4955823518642118
118,methane_boiler,PRT_2,heat,twh,0.3511344629364094
119,biofuel_boiler,PRT_1,heat,twh,0.034639675482681
119,biofuel_boiler,PRT_2,heat,twh,0.0295207405248055
119,electric_heater,PRT_1,heat,twh,0.1645896640877623
119,electric_heater,PRT_2,heat,twh,0.1915909599940217
119,hp,PRT_1,heat,twh,8.729972152654234
119,hp,PRT_2,heat,twh,10.349851452896996
119,methane_boiler,PRT_1,heat,twh,0.0612144196035438
119,methane_boiler,PRT_2,heat,twh,0.0751425899141316
