spores,techs,locs,carriers,unit,nameplate_capacity
10,chp_hydrogen,PRT_1,heat,gw,0.011294044483481416
10,chp_hydrogen,PRT_2,electricity,gw,0.007527261031217224
10,chp_hydrogen,PRT_2,heat,gw,0.013273923741733336
10,chp_methane_extraction,PRT_1,electricity,gw,0.02979739299244577
10,chp_methane_extraction,PRT_1,heat,gw,0.010397508784485393
10,chp_methane_extraction,PRT_2,electricity,gw,0.02137149531944485
10,chp_methane_extraction,PRT_2,heat,gw,0.005848061609199968
10,chp_wte_back_pressure,PRT_1,electricity,gw,0.1013730945859
10,chp_wte_back_pressure,PRT_1,heat,gw,0.007892700202322212
10,chp_wte_back_pressure,PRT_2,electricity,gw,0.09942333070514779
10,chp_wte_back_pressure,PRT_2,heat,gw,0.01033816308358505
10,electrolysis,PRT_1,hydrogen,gw,1.8008446332791
10,electrolysis,PRT_2,hydrogen,gw,2.1974452885841
10,existing_pv,PRT-10_1,electricity,gw,0.2
10,existing_pv,PRT-12_1,electricity,gw,0.1
10,existing_pv,PRT-15_1,electricity,gw,0.2
10,existing_pv,PRT-3_1,electricity,gw,0.5
10,existing_pv,PRT-9_1,electricity,gw,0.1
10,existing_wind,PRT-10_1,electricity,gw,0.11
10,existing_wind,PRT-11_1,electricity,gw,0.43
10,existing_wind,PRT-12_1,electricity,gw,0.1
10,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
10,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
10,existing_wind,PRT-17_1,electricity,gw,0.08
10,existing_wind,PRT-18_1,electricity,gw,0.83
10,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
10,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
10,existing_wind,PRT-20_1,electricity,gw,0.82
10,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
10,existing_wind,PRT-4_1,electricity,gw,0.35
10,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
10,existing_wind,PRT-6_1,electricity,gw,0.67
10,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
10,existing_wind,PRT-9_1,electricity,gw,0.23
10,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
10,hydro_reservoir,PRT_2,electricity,gw,0.205
10,hydro_run_of_river,PRT_1,electricity,gw,1.4028
10,hydro_run_of_river,PRT_2,electricity,gw,0.2127
10,open_field_pv,PRT-10_1,electricity,gw,0.02866915640112517
10,open_field_pv,PRT-11_1,electricity,gw,0.03662225683167227
10,open_field_pv,PRT-12_1,electricity,gw,0.06177898138138331
10,open_field_pv,PRT-14_1,electricity,gw,0.017004608767595453
10,open_field_pv,PRT-15_1,electricity,gw,0.01117973910043315
10,open_field_pv,PRT-16_1,electricity,gw,0.1245661525959
10,open_field_pv,PRT-17_1,electricity,gw,0.04565099596011303
10,open_field_pv,PRT-18_1,electricity,gw,2.69366003054
10,open_field_pv,PRT-19_1,electricity,gw,0.04060315111819964
10,open_field_pv,PRT-20_1,electricity,gw,0.04132235917313227
10,open_field_pv,PRT-3_1,electricity,gw,0.07104401681208583
10,open_field_pv,PRT-4_1,electricity,gw,0.06893306189921927
10,open_field_pv,PRT-5_1,electricity,gw,0.03863864660160603
10,open_field_pv,PRT-6_1,electricity,gw,0.022905959678969277
10,open_field_pv,PRT-7_1,electricity,gw,0.03479850635049144
10,open_field_pv,PRT-8_1,electricity,gw,0.0947622195398783
10,open_field_pv,PRT-9_1,electricity,gw,0.005018341558126139
10,pumped_hydro,PRT_1,electricity,gw,3.126
10,pumped_hydro,PRT_2,electricity,gw,0.514
10,roof_mounted_pv,PRT-10_1,electricity,gw,0.002128163066346297
10,roof_mounted_pv,PRT-11_1,electricity,gw,0.006248138692271948
10,roof_mounted_pv,PRT-12_1,electricity,gw,0.006234817012555148
10,roof_mounted_pv,PRT-14_1,electricity,gw,0.00904556242374857
10,roof_mounted_pv,PRT-15_1,electricity,gw,0.013335034732519038
10,roof_mounted_pv,PRT-16_1,electricity,gw,0.0035107270594451276
10,roof_mounted_pv,PRT-17_1,electricity,gw,0.008426936586718215
10,roof_mounted_pv,PRT-18_1,electricity,gw,0.0024878734277928357
10,roof_mounted_pv,PRT-19_1,electricity,gw,0.01186263748231133
10,roof_mounted_pv,PRT-1_1,electricity,gw,0.0009069718939333993
10,roof_mounted_pv,PRT-20_1,electricity,gw,0.015507921269028427
10,roof_mounted_pv,PRT-3_1,electricity,gw,0.014737676691199268
10,roof_mounted_pv,PRT-4_1,electricity,gw,0.0012525501251010932
10,roof_mounted_pv,PRT-5_1,electricity,gw,0.00943553772699446
10,roof_mounted_pv,PRT-6_1,electricity,gw,0.007319727744099538
10,roof_mounted_pv,PRT-7_1,electricity,gw,0.0038344643259886286
10,roof_mounted_pv,PRT-8_1,electricity,gw,0.015239767642436666
10,roof_mounted_pv,PRT-9_1,electricity,gw,0.02081330526396653
10,wind_offshore,PRT-11_1,electricity,gw,0.03484185403021276
10,wind_offshore,PRT-12_1,electricity,gw,0.02978626737747796
10,wind_offshore,PRT-15_1,electricity,gw,0.0027400254018592352
10,wind_offshore,PRT-16_1,electricity,gw,0.02805321670696097
10,wind_offshore,PRT-17_1,electricity,gw,0.027811517292290942
10,wind_offshore,PRT-18_1,electricity,gw,0.012449164735563711
10,wind_offshore,PRT-1_1,electricity,gw,0.002419636381202621
10,wind_offshore,PRT-20_1,electricity,gw,0.0037968288143112386
10,wind_offshore,PRT-3_1,electricity,gw,0.02837164932712465
10,wind_offshore,PRT-4_1,electricity,gw,0.015473196147170756
10,wind_offshore,PRT-7_1,electricity,gw,0.012011819150409334
10,wind_offshore,PRT-9_1,electricity,gw,0.02836240328960156
10,wind_onshore,PRT-10_1,electricity,gw,0.116962449619
10,wind_onshore,PRT-11_1,electricity,gw,5.5480638063666
10,wind_onshore,PRT-12_1,electricity,gw,1.6171822169001
10,wind_onshore,PRT-14_1,electricity,gw,0.03815882220826084
10,wind_onshore,PRT-15_1,electricity,gw,1.7779148952272
10,wind_onshore,PRT-16_1,electricity,gw,0.2640438668915
10,wind_onshore,PRT-17_1,electricity,gw,8.141030600963301
10,wind_onshore,PRT-18_1,electricity,gw,0.023542740782793403
10,wind_onshore,PRT-19_1,electricity,gw,0.010585818887260368
10,wind_onshore,PRT-1_1,electricity,gw,0.006712138044988756
10,wind_onshore,PRT-20_1,electricity,gw,0.07632762372807861
10,wind_onshore,PRT-3_1,electricity,gw,0.30086732756420004
10,wind_onshore,PRT-4_1,electricity,gw,0.04611606849255675
10,wind_onshore,PRT-5_1,electricity,gw,0.002239412206519062
10,wind_onshore,PRT-6_1,electricity,gw,0.0005110775463194503
10,wind_onshore,PRT-7_1,electricity,gw,0.06206119203004289
10,wind_onshore,PRT-8_1,electricity,gw,0.08693144155036642
10,wind_onshore,PRT-9_1,electricity,gw,8.5553054780218
11,battery,PRT_1,electricity,gw,0.07535142955892613
11,battery,PRT_2,electricity,gw,0.04137559239296965
11,ccgt,PRT_1,electricity,gw,0.1876046444361
11,ccgt,PRT_2,electricity,gw,0.1603098050453
11,chp_biofuel_extraction,PRT_1,electricity,gw,0.024070229765015903
11,chp_biofuel_extraction,PRT_1,heat,gw,0.034724269604361396
11,chp_biofuel_extraction,PRT_2,electricity,gw,0.01162675112534098
11,chp_biofuel_extraction,PRT_2,heat,gw,0.01527805416152446
11,chp_hydrogen,PRT_1,electricity,gw,0.005243860277093897
11,chp_hydrogen,PRT_1,heat,gw,0.009501535124973056
11,chp_hydrogen,PRT_2,electricity,gw,0.005401944047654479
11,chp_hydrogen,PRT_2,heat,gw,0.010081955936490715
11,chp_methane_extraction,PRT_1,electricity,gw,0.025483674488292224
11,chp_methane_extraction,PRT_1,heat,gw,0.00867573117423074
11,chp_methane_extraction,PRT_2,electricity,gw,0.019038497872840367
11,chp_methane_extraction,PRT_2,heat,gw,0.006938714590226685
11,chp_wte_back_pressure,PRT_1,electricity,gw,0.1009949590819
11,chp_wte_back_pressure,PRT_1,heat,gw,0.004954554044107092
11,chp_wte_back_pressure,PRT_2,electricity,gw,0.0992355314128059
11,chp_wte_back_pressure,PRT_2,heat,gw,0.0070237316156335754
11,electrolysis,PRT_2,hydrogen,gw,3.4891005139730003
11,existing_pv,PRT-10_1,electricity,gw,0.2
11,existing_pv,PRT-12_1,electricity,gw,0.1
11,existing_pv,PRT-15_1,electricity,gw,0.2
11,existing_pv,PRT-3_1,electricity,gw,0.5
11,existing_pv,PRT-9_1,electricity,gw,0.1
11,existing_wind,PRT-10_1,electricity,gw,0.11
11,existing_wind,PRT-11_1,electricity,gw,0.43
11,existing_wind,PRT-12_1,electricity,gw,0.1
11,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
11,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
11,existing_wind,PRT-17_1,electricity,gw,0.08
11,existing_wind,PRT-18_1,electricity,gw,0.83
11,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
11,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
11,existing_wind,PRT-20_1,electricity,gw,0.82
11,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
11,existing_wind,PRT-4_1,electricity,gw,0.35
11,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
11,existing_wind,PRT-6_1,electricity,gw,0.67
11,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
11,existing_wind,PRT-9_1,electricity,gw,0.23
11,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
11,hydro_reservoir,PRT_2,electricity,gw,0.205
11,hydro_run_of_river,PRT_1,electricity,gw,1.4028
11,hydro_run_of_river,PRT_2,electricity,gw,0.2127
11,open_field_pv,PRT-10_1,electricity,gw,0.03047033968227556
11,open_field_pv,PRT-11_1,electricity,gw,0.032798079706318116
11,open_field_pv,PRT-12_1,electricity,gw,0.05705671499053593
11,open_field_pv,PRT-14_1,electricity,gw,0.03556325344253513
11,open_field_pv,PRT-15_1,electricity,gw,0.031331135370023744
11,open_field_pv,PRT-16_1,electricity,gw,0.09511693926754465
11,open_field_pv,PRT-17_1,electricity,gw,0.07087294682704652
11,open_field_pv,PRT-18_1,electricity,gw,0.32731875255099996
11,open_field_pv,PRT-19_1,electricity,gw,0.026880448208021022
11,open_field_pv,PRT-20_1,electricity,gw,0.02727126701180836
11,open_field_pv,PRT-3_1,electricity,gw,0.1569541588491
11,open_field_pv,PRT-4_1,electricity,gw,1.4537335052244
11,open_field_pv,PRT-5_1,electricity,gw,0.02773886174454341
11,open_field_pv,PRT-6_1,electricity,gw,0.03936405386273191
11,open_field_pv,PRT-7_1,electricity,gw,0.028331971816843222
11,open_field_pv,PRT-8_1,electricity,gw,0.06826702747310202
11,open_field_pv,PRT-9_1,electricity,gw,2.9453611407051
11,pumped_hydro,PRT_1,electricity,gw,3.126
11,pumped_hydro,PRT_2,electricity,gw,0.514
11,roof_mounted_pv,PRT-10_1,electricity,gw,0.010443735826071724
11,roof_mounted_pv,PRT-11_1,electricity,gw,0.004080227371533901
11,roof_mounted_pv,PRT-12_1,electricity,gw,0.0026138972552317077
11,roof_mounted_pv,PRT-14_1,electricity,gw,0.014104192269453981
11,roof_mounted_pv,PRT-15_1,electricity,gw,0.022551440922884906
11,roof_mounted_pv,PRT-16_1,electricity,gw,0.006131548278216006
11,roof_mounted_pv,PRT-17_1,electricity,gw,0.010515853422914738
11,roof_mounted_pv,PRT-18_1,electricity,gw,0.008400476677100255
11,roof_mounted_pv,PRT-19_1,electricity,gw,0.020449533792286943
11,roof_mounted_pv,PRT-1_1,electricity,gw,0.0012746970796839623
11,roof_mounted_pv,PRT-20_1,electricity,gw,0.022370567997776987
11,roof_mounted_pv,PRT-3_1,electricity,gw,0.03677256368911166
11,roof_mounted_pv,PRT-4_1,electricity,gw,0.012748787463449929
11,roof_mounted_pv,PRT-5_1,electricity,gw,0.01116133340889303
11,roof_mounted_pv,PRT-6_1,electricity,gw,0.005213268767543781
11,roof_mounted_pv,PRT-7_1,electricity,gw,0.004950490139894595
11,roof_mounted_pv,PRT-8_1,electricity,gw,0.04017574326925932
11,roof_mounted_pv,PRT-9_1,electricity,gw,0.04482018118911448
11,wind_offshore,PRT-11_1,electricity,gw,0.034340275422883745
11,wind_offshore,PRT-12_1,electricity,gw,0.06989518260224703
11,wind_offshore,PRT-15_1,electricity,gw,0.006776609534602922
11,wind_offshore,PRT-16_1,electricity,gw,0.04953396370615866
11,wind_offshore,PRT-17_1,electricity,gw,0.045417809267783146
11,wind_offshore,PRT-18_1,electricity,gw,0.02407610210797498
11,wind_offshore,PRT-1_1,electricity,gw,0.002989874337062997
11,wind_offshore,PRT-20_1,electricity,gw,0.007176625695156641
11,wind_offshore,PRT-3_1,electricity,gw,0.05225457341134747
11,wind_offshore,PRT-4_1,electricity,gw,0.0250160092416136
11,wind_offshore,PRT-7_1,electricity,gw,0.020277701845989947
11,wind_offshore,PRT-9_1,electricity,gw,0.04893635234187769
11,wind_onshore,PRT-10_1,electricity,gw,0.057334274645208065
11,wind_onshore,PRT-11_1,electricity,gw,1.1068770453395
11,wind_onshore,PRT-12_1,electricity,gw,1.9548513247857002
11,wind_onshore,PRT-14_1,electricity,gw,0.057181280319906005
11,wind_onshore,PRT-15_1,electricity,gw,1.3813059760961
11,wind_onshore,PRT-16_1,electricity,gw,0.09637434138873971
11,wind_onshore,PRT-17_1,electricity,gw,9.9969498823662
11,wind_onshore,PRT-18_1,electricity,gw,0.049937794092183706
11,wind_onshore,PRT-19_1,electricity,gw,0.02103917580143124
11,wind_onshore,PRT-1_1,electricity,gw,0.00809449247512482
11,wind_onshore,PRT-20_1,electricity,gw,0.09209385669082962
11,wind_onshore,PRT-3_1,electricity,gw,0.0781936381394699
11,wind_onshore,PRT-4_1,electricity,gw,0.04232469491054856
11,wind_onshore,PRT-5_1,electricity,gw,0.04583623631078472
11,wind_onshore,PRT-6_1,electricity,gw,0.062608794225291
11,wind_onshore,PRT-7_1,electricity,gw,0.05684745372644339
11,wind_onshore,PRT-8_1,electricity,gw,0.07688979451141649
11,wind_onshore,PRT-9_1,electricity,gw,9.318637039133
12,battery,PRT_1,electricity,gw,0.130762023696
12,battery,PRT_2,electricity,gw,0.03299818851816245
12,ccgt,PRT_1,electricity,gw,0.1294010476555
12,ccgt,PRT_2,electricity,gw,0.1429570162802
12,chp_biofuel_extraction,PRT_1,electricity,gw,0.046354781950752245
12,chp_biofuel_extraction,PRT_1,heat,gw,0.07127381902660357
12,chp_biofuel_extraction,PRT_2,electricity,gw,0.0244168188432342
12,chp_biofuel_extraction,PRT_2,heat,gw,0.03418915657912846
12,chp_hydrogen,PRT_1,electricity,gw,0.009259650103162561
12,chp_hydrogen,PRT_1,heat,gw,0.014863464845561267
12,chp_hydrogen,PRT_2,electricity,gw,0.009109567278576234
12,chp_hydrogen,PRT_2,heat,gw,0.01951840634880091
12,chp_methane_extraction,PRT_1,electricity,gw,0.03732828368454131
12,chp_methane_extraction,PRT_1,heat,gw,0.011741951490281352
12,chp_methane_extraction,PRT_2,electricity,gw,0.02751837490108716
12,chp_methane_extraction,PRT_2,heat,gw,0.007380121871834276
12,chp_wte_back_pressure,PRT_1,electricity,gw,0.10288072182109999
12,chp_wte_back_pressure,PRT_1,heat,gw,0.01002699076282806
12,chp_wte_back_pressure,PRT_2,electricity,gw,0.1031783667687
12,chp_wte_back_pressure,PRT_2,heat,gw,0.028519146398839287
12,electrolysis,PRT_1,hydrogen,gw,3.0516854980713997
12,electrolysis,PRT_2,hydrogen,gw,1.0060754314738
12,existing_pv,PRT-10_1,electricity,gw,0.2
12,existing_pv,PRT-12_1,electricity,gw,0.1
12,existing_pv,PRT-15_1,electricity,gw,0.2
12,existing_pv,PRT-3_1,electricity,gw,0.5
12,existing_pv,PRT-9_1,electricity,gw,0.1
12,existing_wind,PRT-10_1,electricity,gw,0.11
12,existing_wind,PRT-11_1,electricity,gw,0.43
12,existing_wind,PRT-12_1,electricity,gw,0.1
12,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
12,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
12,existing_wind,PRT-17_1,electricity,gw,0.08
12,existing_wind,PRT-18_1,electricity,gw,0.83
12,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
12,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
12,existing_wind,PRT-20_1,electricity,gw,0.82
12,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
12,existing_wind,PRT-4_1,electricity,gw,0.35
12,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
12,existing_wind,PRT-6_1,electricity,gw,0.67
12,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
12,existing_wind,PRT-9_1,electricity,gw,0.23
12,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
12,hydro_reservoir,PRT_2,electricity,gw,0.205
12,hydro_run_of_river,PRT_1,electricity,gw,1.4028
12,hydro_run_of_river,PRT_2,electricity,gw,0.2127
12,open_field_pv,PRT-10_1,electricity,gw,0.027642713062533852
12,open_field_pv,PRT-11_1,electricity,gw,0.030583994834376516
12,open_field_pv,PRT-12_1,electricity,gw,0.02519557451016774
12,open_field_pv,PRT-14_1,electricity,gw,9.314819850813699
12,open_field_pv,PRT-15_1,electricity,gw,0.027755268468239867
12,open_field_pv,PRT-16_1,electricity,gw,0.027436176672864944
12,open_field_pv,PRT-17_1,electricity,gw,0.020825192692238016
12,open_field_pv,PRT-18_1,electricity,gw,0.017550698755766734
12,open_field_pv,PRT-19_1,electricity,gw,0.031018334135540695
12,open_field_pv,PRT-20_1,electricity,gw,0.030117064270146904
12,open_field_pv,PRT-3_1,electricity,gw,0.02250130755632326
12,open_field_pv,PRT-4_1,electricity,gw,1.4866433656892
12,open_field_pv,PRT-5_1,electricity,gw,0.02928303553475513
12,open_field_pv,PRT-6_1,electricity,gw,0.02914107517534784
12,open_field_pv,PRT-7_1,electricity,gw,0.02766650537914401
12,open_field_pv,PRT-8_1,electricity,gw,0.02469322070162848
12,open_field_pv,PRT-9_1,electricity,gw,0.0157906819614547
12,pumped_hydro,PRT_1,electricity,gw,3.126
12,pumped_hydro,PRT_2,electricity,gw,0.514
12,roof_mounted_pv,PRT-10_1,electricity,gw,0.018382992291358098
12,roof_mounted_pv,PRT-11_1,electricity,gw,0.004804140958672347
12,roof_mounted_pv,PRT-12_1,electricity,gw,0.010746244985319208
12,roof_mounted_pv,PRT-14_1,electricity,gw,0.02208952520155301
12,roof_mounted_pv,PRT-15_1,electricity,gw,0.039543826948757424
12,roof_mounted_pv,PRT-16_1,electricity,gw,0.004771441104251851
12,roof_mounted_pv,PRT-17_1,electricity,gw,0.014687375592733136
12,roof_mounted_pv,PRT-18_1,electricity,gw,0.014779901532855895
12,roof_mounted_pv,PRT-19_1,electricity,gw,0.03601261468858949
12,roof_mounted_pv,PRT-1_1,electricity,gw,0.0014979468000461634
12,roof_mounted_pv,PRT-20_1,electricity,gw,0.03272899365174308
12,roof_mounted_pv,PRT-3_1,electricity,gw,0.04294716975503965
12,roof_mounted_pv,PRT-4_1,electricity,gw,0.026412871650720874
12,roof_mounted_pv,PRT-5_1,electricity,gw,0.016052986927215546
12,roof_mounted_pv,PRT-6_1,electricity,gw,0.0023643402065334626
12,roof_mounted_pv,PRT-7_1,electricity,gw,0.0012106629915309035
12,roof_mounted_pv,PRT-8_1,electricity,gw,0.043377719438790166
12,roof_mounted_pv,PRT-9_1,electricity,gw,0.043916054575756154
12,wind_offshore,PRT-11_1,electricity,gw,0.042313067166832016
12,wind_offshore,PRT-12_1,electricity,gw,0.02871009696980825
12,wind_offshore,PRT-15_1,electricity,gw,0.016160379093382932
12,wind_offshore,PRT-16_1,electricity,gw,0.02571166703941433
12,wind_offshore,PRT-17_1,electricity,gw,0.02478743527350701
12,wind_offshore,PRT-18_1,electricity,gw,0.04665022410328043
12,wind_offshore,PRT-1_1,electricity,gw,0.0032417496949809477
12,wind_offshore,PRT-20_1,electricity,gw,0.009621394941653693
12,wind_offshore,PRT-3_1,electricity,gw,0.02647910814861228
12,wind_offshore,PRT-4_1,electricity,gw,0.04276877888513529
12,wind_offshore,PRT-7_1,electricity,gw,0.03762778528380611
12,wind_offshore,PRT-9_1,electricity,gw,0.025717461101199313
12,wind_onshore,PRT-10_1,electricity,gw,0.117397674685
12,wind_onshore,PRT-11_1,electricity,gw,3.750695922813
12,wind_onshore,PRT-12_1,electricity,gw,1.9298735563059
12,wind_onshore,PRT-14_1,electricity,gw,0.052687621881044734
12,wind_onshore,PRT-15_1,electricity,gw,0.046567255440934874
12,wind_onshore,PRT-16_1,electricity,gw,0.061037974331489546
12,wind_onshore,PRT-17_1,electricity,gw,9.995559011312599
12,wind_onshore,PRT-18_1,electricity,gw,0.03371478390789736
12,wind_onshore,PRT-19_1,electricity,gw,0.04819234281058322
12,wind_onshore,PRT-1_1,electricity,gw,0.009003460095871916
12,wind_onshore,PRT-20_1,electricity,gw,3.3227422931835
12,wind_onshore,PRT-3_1,electricity,gw,0.06427388643317046
12,wind_onshore,PRT-4_1,electricity,gw,0.04603583829842913
12,wind_onshore,PRT-5_1,electricity,gw,0.11387784760189999
12,wind_onshore,PRT-6_1,electricity,gw,0.5369654288799001
12,wind_onshore,PRT-7_1,electricity,gw,0.08397060594041117
12,wind_onshore,PRT-8_1,electricity,gw,0.05785982476997483
12,wind_onshore,PRT-9_1,electricity,gw,4.774958576044099
13,battery,PRT_1,electricity,gw,0.1815793568992
13,battery,PRT_2,electricity,gw,0.037949168744293486
13,ccgt,PRT_1,electricity,gw,0.028243195058365686
13,ccgt,PRT_2,electricity,gw,0.2210942432867
13,chp_biofuel_extraction,PRT_1,electricity,gw,0.025826139812181795
13,chp_biofuel_extraction,PRT_1,heat,gw,0.03955376151485688
13,chp_biofuel_extraction,PRT_2,electricity,gw,0.016124460953231876
13,chp_biofuel_extraction,PRT_2,heat,gw,0.02325129979145352
13,chp_hydrogen,PRT_1,electricity,gw,0.0055753787640639456
13,chp_hydrogen,PRT_1,heat,gw,0.00975454436749836
13,chp_hydrogen,PRT_2,electricity,gw,0.005685796005976474
13,chp_hydrogen,PRT_2,heat,gw,0.011983406371186875
13,chp_methane_extraction,PRT_1,electricity,gw,0.01910039331954049
13,chp_methane_extraction,PRT_1,heat,gw,0.006352475550577248
13,chp_methane_extraction,PRT_2,electricity,gw,0.015300525939654365
13,chp_methane_extraction,PRT_2,heat,gw,0.00505194703285765
13,chp_wte_back_pressure,PRT_1,electricity,gw,0.09962920490962722
13,chp_wte_back_pressure,PRT_1,heat,gw,0.004715557151124633
13,chp_wte_back_pressure,PRT_2,electricity,gw,0.09762329007213671
13,chp_wte_back_pressure,PRT_2,heat,gw,0.005210732000209194
13,electrolysis,PRT_1,hydrogen,gw,3.3679380882074
13,electrolysis,PRT_2,hydrogen,gw,0.6191840755499001
13,existing_pv,PRT-10_1,electricity,gw,0.2
13,existing_pv,PRT-12_1,electricity,gw,0.1
13,existing_pv,PRT-15_1,electricity,gw,0.2
13,existing_pv,PRT-3_1,electricity,gw,0.5
13,existing_pv,PRT-9_1,electricity,gw,0.1
13,existing_wind,PRT-10_1,electricity,gw,0.11
13,existing_wind,PRT-11_1,electricity,gw,0.43
13,existing_wind,PRT-12_1,electricity,gw,0.1
13,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
13,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
13,existing_wind,PRT-17_1,electricity,gw,0.08
13,existing_wind,PRT-18_1,electricity,gw,0.83
13,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
13,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
13,existing_wind,PRT-20_1,electricity,gw,0.82
13,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
13,existing_wind,PRT-4_1,electricity,gw,0.35
13,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
13,existing_wind,PRT-6_1,electricity,gw,0.67
13,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
13,existing_wind,PRT-9_1,electricity,gw,0.23
13,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
13,hydro_reservoir,PRT_2,electricity,gw,0.205
13,hydro_run_of_river,PRT_1,electricity,gw,1.4028
13,hydro_run_of_river,PRT_2,electricity,gw,0.2127
13,open_field_pv,PRT-10_1,electricity,gw,0.06119336056450457
13,open_field_pv,PRT-11_1,electricity,gw,0.09088844844364155
13,open_field_pv,PRT-12_1,electricity,gw,0.05434184729186244
13,open_field_pv,PRT-14_1,electricity,gw,9.999895314173699
13,open_field_pv,PRT-15_1,electricity,gw,0.040176278067865064
13,open_field_pv,PRT-16_1,electricity,gw,0.05901164807656158
13,open_field_pv,PRT-17_1,electricity,gw,0.0587025690969888
13,open_field_pv,PRT-18_1,electricity,gw,0.04590276547450146
13,open_field_pv,PRT-19_1,electricity,gw,0.04404038799264124
13,open_field_pv,PRT-20_1,electricity,gw,0.04739244386360471
13,open_field_pv,PRT-3_1,electricity,gw,0.08256375913176042
13,open_field_pv,PRT-4_1,electricity,gw,1.4916632410131998
13,open_field_pv,PRT-5_1,electricity,gw,0.049266915791875615
13,open_field_pv,PRT-6_1,electricity,gw,0.0584249968206921
13,open_field_pv,PRT-7_1,electricity,gw,0.0544607355909728
13,open_field_pv,PRT-8_1,electricity,gw,0.06026566605867188
13,open_field_pv,PRT-9_1,electricity,gw,0.3489718341716
13,pumped_hydro,PRT_1,electricity,gw,3.126
13,pumped_hydro,PRT_2,electricity,gw,0.514
13,roof_mounted_pv,PRT-10_1,electricity,gw,0.020665777918878744
13,roof_mounted_pv,PRT-11_1,electricity,gw,0.0012253846197984768
13,roof_mounted_pv,PRT-12_1,electricity,gw,0.013924090743019752
13,roof_mounted_pv,PRT-14_1,electricity,gw,0.021256486989929883
13,roof_mounted_pv,PRT-15_1,electricity,gw,0.026931408647568766
13,roof_mounted_pv,PRT-16_1,electricity,gw,0.0017179044989043665
13,roof_mounted_pv,PRT-17_1,electricity,gw,0.01664893511055648
13,roof_mounted_pv,PRT-18_1,electricity,gw,0.018391733606759903
13,roof_mounted_pv,PRT-19_1,electricity,gw,0.024771042390721757
13,roof_mounted_pv,PRT-1_1,electricity,gw,0.0008793979981846339
13,roof_mounted_pv,PRT-20_1,electricity,gw,0.02262403139606672
13,roof_mounted_pv,PRT-3_1,electricity,gw,0.02648496106560906
13,roof_mounted_pv,PRT-4_1,electricity,gw,0.02383880663941937
13,roof_mounted_pv,PRT-5_1,electricity,gw,0.016866330113404878
13,roof_mounted_pv,PRT-6_1,electricity,gw,0.010099691172997803
13,roof_mounted_pv,PRT-7_1,electricity,gw,0.01217765497201317
13,roof_mounted_pv,PRT-8_1,electricity,gw,0.025178832041168716
13,roof_mounted_pv,PRT-9_1,electricity,gw,0.025761895467571135
13,wind_offshore,PRT-11_1,electricity,gw,0.012962819329122494
13,wind_offshore,PRT-12_1,electricity,gw,0.010758845601117666
13,wind_offshore,PRT-15_1,electricity,gw,0.012949920228731185
13,wind_offshore,PRT-16_1,electricity,gw,0.01014679264296151
13,wind_offshore,PRT-17_1,electricity,gw,0.009888398737993806
13,wind_offshore,PRT-18_1,electricity,gw,0.013931883648447878
13,wind_offshore,PRT-1_1,electricity,gw,0.0019296901016639767
13,wind_offshore,PRT-20_1,electricity,gw,0.008857758402612506
13,wind_offshore,PRT-3_1,electricity,gw,0.010370532346856455
13,wind_offshore,PRT-4_1,electricity,gw,0.013622713635588911
13,wind_offshore,PRT-7_1,electricity,gw,0.013548520801625821
13,wind_offshore,PRT-9_1,electricity,gw,0.01016197972326546
13,wind_onshore,PRT-10_1,electricity,gw,0.051187705122660083
13,wind_onshore,PRT-11_1,electricity,gw,0.1116716280991
13,wind_onshore,PRT-12_1,electricity,gw,1.9527632257653
