spores,techs,locs,carriers,unit,generated_district_heat
51,chp_hydrogen,PRT_2,heat,twh,0.0006051373108083
51,chp_methane_extraction,PRT_1,heat,twh,0.0002348214803704
51,chp_methane_extraction,PRT_2,heat,twh,0.0002292939215589
51,chp_wte_back_pressure,PRT_1,heat,twh,0.0002001834364831
51,chp_wte_back_pressure,PRT_2,heat,twh,0.0001979221990849
52,chp_biofuel_extraction,PRT_1,heat,twh,0.0047177792832397
52,chp_biofuel_extraction,PRT_2,heat,twh,0.0047497221669627
52,chp_hydrogen,PRT_1,heat,twh,0.008106672821839
52,chp_hydrogen,PRT_2,heat,twh,0.008229920061638
52,chp_methane_extraction,PRT_1,heat,twh,0.0029638949103655
52,chp_methane_extraction,PRT_2,heat,twh,0.0029570069384734
52,chp_wte_back_pressure,PRT_1,heat,twh,0.0025413014012592
52,chp_wte_back_pressure,PRT_2,heat,twh,0.0025879287918537
53,chp_biofuel_extraction,PRT_1,heat,twh,0.0042443678988811
53,chp_biofuel_extraction,PRT_2,heat,twh,0.0044723232070893
53,chp_hydrogen,PRT_1,heat,twh,0.0041119533251813
53,chp_hydrogen,PRT_2,heat,twh,0.0041799954427369
53,chp_methane_extraction,PRT_1,heat,twh,0.0015082164254221
53,chp_methane_extraction,PRT_2,heat,twh,0.0015362969608923
53,chp_wte_back_pressure,PRT_1,heat,twh,0.001364267154463
53,chp_wte_back_pressure,PRT_2,heat,twh,0.0013860990728689
54,chp_biofuel_extraction,PRT_1,heat,twh,0.0041733313069099
54,chp_biofuel_extraction,PRT_2,heat,twh,0.0047654500305634
54,chp_hydrogen,PRT_1,heat,twh,0.0028969629708637
54,chp_hydrogen,PRT_2,heat,twh,0.0029896465044032
54,chp_methane_extraction,PRT_1,heat,twh,0.0010503286246402
54,chp_methane_extraction,PRT_2,heat,twh,0.0010776408687352
54,chp_wte_back_pressure,PRT_1,heat,twh,0.0009816393871272
54,chp_wte_back_pressure,PRT_2,heat,twh,0.0010010121109834
55,chp_biofuel_extraction,PRT_1,heat,twh,0.0003919201140168
55,chp_biofuel_extraction,PRT_2,heat,twh,0.000445931037869
55,chp_hydrogen,PRT_1,heat,twh,0.0002020091190702
55,chp_hydrogen,PRT_2,heat,twh,0.0002097748607602
55,chp_methane_extraction,PRT_1,heat,twh,7.934042332927784e-05
55,chp_methane_extraction,PRT_2,heat,twh,7.795324956264823e-05
55,chp_wte_back_pressure,PRT_1,heat,twh,7.156781868948635e-05
55,chp_wte_back_pressure,PRT_2,heat,twh,7.138220446055554e-05
56,chp_biofuel_extraction,PRT_1,heat,twh,0.0002861578282055
56,chp_biofuel_extraction,PRT_2,heat,twh,0.0003364415724503
56,chp_hydrogen,PRT_1,heat,twh,0.0001511514827191
56,chp_hydrogen,PRT_2,heat,twh,0.0001622541463966
56,chp_methane_extraction,PRT_1,heat,twh,5.829919112145335e-05
56,chp_methane_extraction,PRT_2,heat,twh,5.949497291175975e-05
56,chp_wte_back_pressure,PRT_1,heat,twh,5.665078631098985e-05
56,chp_wte_back_pressure,PRT_2,heat,twh,5.762150737729281e-05
57,chp_biofuel_extraction,PRT_1,heat,twh,0.0002650177250698
57,chp_biofuel_extraction,PRT_2,heat,twh,0.0003214320736911
57,chp_hydrogen,PRT_1,heat,twh,0.0001326534528269
57,chp_hydrogen,PRT_2,heat,twh,0.0001431820633097
57,chp_methane_extraction,PRT_1,heat,twh,5.2081594098045503e-05
57,chp_methane_extraction,PRT_2,heat,twh,5.229273719089909e-05
57,chp_wte_back_pressure,PRT_1,heat,twh,5.115533921656953e-05
57,chp_wte_back_pressure,PRT_2,heat,twh,5.162067134948551e-05
58,chp_biofuel_extraction,PRT_1,heat,twh,0.0011288724329519
58,chp_biofuel_extraction,PRT_2,heat,twh,0.0013281381058042
58,chp_hydrogen,PRT_1,heat,twh,0.0005101414683467
58,chp_hydrogen,PRT_2,heat,twh,0.0005280756811195
58,chp_methane_extraction,PRT_1,heat,twh,0.0002010032703009
58,chp_methane_extraction,PRT_2,heat,twh,0.0002011814944602
58,chp_wte_back_pressure,PRT_1,heat,twh,0.0002007523569784
58,chp_wte_back_pressure,PRT_2,heat,twh,0.0002014120445276
59,chp_biofuel_extraction,PRT_1,heat,twh,0.0004746378983251
59,chp_biofuel_extraction,PRT_2,heat,twh,0.000558296001582
59,chp_hydrogen,PRT_1,heat,twh,0.0001908906050817
59,chp_hydrogen,PRT_2,heat,twh,0.0001979413170415
59,chp_methane_extraction,PRT_1,heat,twh,7.313091034523656e-05
59,chp_methane_extraction,PRT_2,heat,twh,7.144254968417533e-05
59,chp_wte_back_pressure,PRT_1,heat,twh,7.225497725923795e-05
59,chp_wte_back_pressure,PRT_2,heat,twh,7.14799694309753e-05
60,chp_biofuel_extraction,PRT_1,heat,twh,0.0004377969928035
60,chp_biofuel_extraction,PRT_2,heat,twh,0.0005040643478297
60,chp_hydrogen,PRT_1,heat,twh,0.00018543302881
60,chp_hydrogen,PRT_2,heat,twh,0.0001886438253553
60,chp_methane_extraction,PRT_1,heat,twh,7.407578949898207e-05
60,chp_methane_extraction,PRT_2,heat,twh,7.50426620848653e-05
60,chp_wte_back_pressure,PRT_1,heat,twh,8.108058674300103e-05
60,chp_wte_back_pressure,PRT_2,heat,twh,8.183750491508524e-05
61,chp_biofuel_extraction,PRT_1,heat,twh,0.0009009486956831
61,chp_biofuel_extraction,PRT_2,heat,twh,0.0008779968682809
61,chp_hydrogen,PRT_1,heat,twh,0.0015987904631814
61,chp_hydrogen,PRT_2,heat,twh,0.0016461919466908
61,chp_methane_extraction,PRT_1,heat,twh,0.0005702738710295
61,chp_methane_extraction,PRT_2,heat,twh,0.0005593805842684
61,chp_wte_back_pressure,PRT_1,heat,twh,0.0004300500241833
61,chp_wte_back_pressure,PRT_2,heat,twh,0.0004486317218409
62,chp_biofuel_extraction,PRT_1,heat,twh,0.0088994970903135
62,chp_biofuel_extraction,PRT_2,heat,twh,0.0096514041715337
62,chp_hydrogen,PRT_1,heat,twh,0.007344053389255
62,chp_hydrogen,PRT_2,heat,twh,0.0074862962417055
62,chp_methane_extraction,PRT_1,heat,twh,0.0027476166725673
62,chp_methane_extraction,PRT_2,heat,twh,0.0027269392807136
62,chp_wte_back_pressure,PRT_1,heat,twh,0.0022884189711939
62,chp_wte_back_pressure,PRT_2,heat,twh,0.0023267809180659
63,chp_biofuel_extraction,PRT_1,heat,twh,0.0062061340971488
63,chp_biofuel_extraction,PRT_2,heat,twh,0.0069880572784468
63,chp_hydrogen,PRT_1,heat,twh,0.0034578923485355
63,chp_hydrogen,PRT_2,heat,twh,0.0035438965176923
63,chp_methane_extraction,PRT_1,heat,twh,0.0012919573266927
63,chp_methane_extraction,PRT_2,heat,twh,0.0012538096716004
63,chp_wte_back_pressure,PRT_1,heat,twh,0.0010707729312804
63,chp_wte_back_pressure,PRT_2,heat,twh,0.0010576591041494
64,chp_biofuel_extraction,PRT_1,heat,twh,0.0067254130678616
64,chp_biofuel_extraction,PRT_2,heat,twh,0.0079395512735227
64,chp_hydrogen,PRT_1,heat,twh,0.0033798871078264
64,chp_hydrogen,PRT_2,heat,twh,0.0035415004229928
64,chp_methane_extraction,PRT_1,heat,twh,0.0013063766411277
64,chp_methane_extraction,PRT_2,heat,twh,0.0013359865149056
64,chp_wte_back_pressure,PRT_1,heat,twh,0.0012597354591356
64,chp_wte_back_pressure,PRT_2,heat,twh,0.0012477162224332
65,chp_biofuel_extraction,PRT_1,heat,twh,0.0006331565177279
65,chp_biofuel_extraction,PRT_2,heat,twh,0.0007655579430722
65,chp_hydrogen,PRT_1,heat,twh,0.0002699408409525
65,chp_hydrogen,PRT_2,heat,twh,0.0002817886427719
65,chp_methane_extraction,PRT_1,heat,twh,0.0001039424465177
65,chp_methane_extraction,PRT_2,heat,twh,0.0001065573939741
65,chp_wte_back_pressure,PRT_1,heat,twh,9.772492064702688e-05
65,chp_wte_back_pressure,PRT_2,heat,twh,0.0001094312767945
66,chp_biofuel_extraction,PRT_1,heat,twh,0.0076081514060145
66,chp_biofuel_extraction,PRT_2,heat,twh,0.009583130459586
66,chp_hydrogen,PRT_1,heat,twh,0.0031566605103802
66,chp_hydrogen,PRT_2,heat,twh,0.003487796634895
66,chp_methane_extraction,PRT_1,heat,twh,0.0012067386146319
66,chp_methane_extraction,PRT_2,heat,twh,0.0012908088931698
66,chp_wte_back_pressure,PRT_1,heat,twh,0.0011289314449256
66,chp_wte_back_pressure,PRT_2,heat,twh,0.0011902874585312
67,chp_biofuel_extraction,PRT_1,heat,twh,0.0007685385600589
67,chp_biofuel_extraction,PRT_2,heat,twh,0.000904053846889
67,chp_hydrogen,PRT_1,heat,twh,0.0002780087442846
67,chp_hydrogen,PRT_2,heat,twh,0.0002999131696112
67,chp_methane_extraction,PRT_1,heat,twh,0.0001242072815324
67,chp_methane_extraction,PRT_2,heat,twh,0.0001210056154323
67,chp_wte_back_pressure,PRT_1,heat,twh,0.0001185113004283
67,chp_wte_back_pressure,PRT_2,heat,twh,0.0001163039305588
68,chp_biofuel_extraction,PRT_1,heat,twh,0.0008481374892023
68,chp_biofuel_extraction,PRT_2,heat,twh,0.0009598775798495
68,chp_hydrogen,PRT_1,heat,twh,0.000313306899657
68,chp_hydrogen,PRT_2,heat,twh,0.0003228708697026
68,chp_methane_extraction,PRT_1,heat,twh,0.0001346360209095
68,chp_methane_extraction,PRT_2,heat,twh,0.0001308569769007
68,chp_wte_back_pressure,PRT_1,heat,twh,0.0001225536937496
68,chp_wte_back_pressure,PRT_2,heat,twh,0.0001271211606551
69,chp_biofuel_extraction,PRT_1,heat,twh,0.0019124591137177
69,chp_biofuel_extraction,PRT_2,heat,twh,0.0019572957223997
69,chp_hydrogen,PRT_1,heat,twh,0.0005983448479766
69,chp_hydrogen,PRT_2,heat,twh,0.0006115013347692
69,chp_methane_extraction,PRT_1,heat,twh,0.0003042856589041
69,chp_methane_extraction,PRT_2,heat,twh,0.0002678346466245
69,chp_wte_back_pressure,PRT_1,heat,twh,0.0002672694200349
69,chp_wte_back_pressure,PRT_2,heat,twh,0.000262667170582
70,chp_biofuel_extraction,PRT_1,heat,twh,0.0041203038262824
70,chp_biofuel_extraction,PRT_2,heat,twh,0.003903534306434
70,chp_hydrogen,PRT_1,heat,twh,0.0013054957541526
70,chp_hydrogen,PRT_2,heat,twh,0.001307093927422
70,chp_methane_extraction,PRT_1,heat,twh,0.0006414945811603
70,chp_methane_extraction,PRT_2,heat,twh,0.0005458153382516
70,chp_wte_back_pressure,PRT_1,heat,twh,0.0005463004583131
70,chp_wte_back_pressure,PRT_2,heat,twh,0.0005444760225428
71,chp_biofuel_extraction,PRT_1,heat,twh,0.0009060210001388
71,chp_biofuel_extraction,PRT_2,heat,twh,0.0008622091163739
71,chp_hydrogen,PRT_1,heat,twh,0.0016159994467981
71,chp_hydrogen,PRT_2,heat,twh,0.0016615795435386
71,chp_methane_extraction,PRT_1,heat,twh,0.0005930458494674
71,chp_methane_extraction,PRT_2,heat,twh,0.0005844325106461
71,chp_wte_back_pressure,PRT_1,heat,twh,0.0004640996661277
71,chp_wte_back_pressure,PRT_2,heat,twh,0.0004728236585513
72,chp_biofuel_extraction,PRT_1,heat,twh,0.0096527087277268
72,chp_biofuel_extraction,PRT_2,heat,twh,0.0105349630849446
72,chp_hydrogen,PRT_1,heat,twh,0.0089949440925774
72,chp_hydrogen,PRT_2,heat,twh,0.0091975303022326
72,chp_methane_extraction,PRT_1,heat,twh,0.0031964350646882
72,chp_methane_extraction,PRT_2,heat,twh,0.0032467879112339
72,chp_wte_back_pressure,PRT_1,heat,twh,0.0027441513134564
72,chp_wte_back_pressure,PRT_2,heat,twh,0.0028067252599285
73,chp_biofuel_extraction,PRT_1,heat,twh,0.0078433651839983
73,chp_biofuel_extraction,PRT_2,heat,twh,0.0089364083440871
73,chp_hydrogen,PRT_1,heat,twh,0.0046297022836535
73,chp_hydrogen,PRT_2,heat,twh,0.0047339177672935
73,chp_methane_extraction,PRT_1,heat,twh,0.0017138044690518
73,chp_methane_extraction,PRT_2,heat,twh,0.0017194409029227
73,chp_wte_back_pressure,PRT_1,heat,twh,0.0015287044596706
73,chp_wte_back_pressure,PRT_2,heat,twh,0.0015646668365602
74,chp_biofuel_extraction,PRT_1,heat,twh,0.000745886132211
74,chp_biofuel_extraction,PRT_2,heat,twh,0.0008449341337535
74,chp_hydrogen,PRT_1,heat,twh,0.0004144922086679
74,chp_hydrogen,PRT_2,heat,twh,0.0004235441570034
74,chp_methane_extraction,PRT_1,heat,twh,0.0001655408590981
74,chp_methane_extraction,PRT_2,heat,twh,0.0001685409027977
74,chp_wte_back_pressure,PRT_1,heat,twh,0.000162207046996
74,chp_wte_back_pressure,PRT_2,heat,twh,0.000167424399886
75,chp_biofuel_extraction,PRT_1,heat,twh,0.0006172943746408
75,chp_biofuel_extraction,PRT_2,heat,twh,0.0007970772315902
75,chp_hydrogen,PRT_1,heat,twh,0.000293981261223
75,chp_hydrogen,PRT_2,heat,twh,0.0003244641940022
75,chp_methane_extraction,PRT_1,heat,twh,0.0001137930211112
75,chp_methane_extraction,PRT_2,heat,twh,0.0001221248982183
75,chp_wte_back_pressure,PRT_1,heat,twh,0.000112524851556
75,chp_wte_back_pressure,PRT_2,heat,twh,0.0001167098507172
76,chp_biofuel_extraction,PRT_1,heat,twh,0.0050612465640698
76,chp_biofuel_extraction,PRT_2,heat,twh,0.0066256151932115
76,chp_hydrogen,PRT_1,heat,twh,0.0024556726324459
76,chp_hydrogen,PRT_2,heat,twh,0.0027253497037245
76,chp_methane_extraction,PRT_1,heat,twh,0.0009589135132929
76,chp_methane_extraction,PRT_2,heat,twh,0.0010266817931604
76,chp_wte_back_pressure,PRT_1,heat,twh,0.0009740831475444
76,chp_wte_back_pressure,PRT_2,heat,twh,0.0010078858536413
77,chp_biofuel_extraction,PRT_1,heat,twh,0.0008426184451407
77,chp_biofuel_extraction,PRT_2,heat,twh,0.0009905630569518
77,chp_hydrogen,PRT_1,heat,twh,0.000367737911307
77,chp_hydrogen,PRT_2,heat,twh,0.0003777234275582
77,chp_methane_extraction,PRT_1,heat,twh,0.0001446069806119
77,chp_methane_extraction,PRT_2,heat,twh,0.0001508928764852
77,chp_wte_back_pressure,PRT_1,heat,twh,0.0001455230221196
77,chp_wte_back_pressure,PRT_2,heat,twh,0.0001513031867931
78,chp_biofuel_extraction,PRT_1,heat,twh,0.0006842496567411
78,chp_biofuel_extraction,PRT_2,heat,twh,0.0007893766862609
78,chp_hydrogen,PRT_1,heat,twh,0.0002811918416721
78,chp_hydrogen,PRT_2,heat,twh,0.000292949585714
78,chp_methane_extraction,PRT_1,heat,twh,0.0001249980689958
78,chp_methane_extraction,PRT_2,heat,twh,0.0001232927516493
78,chp_wte_back_pressure,PRT_1,heat,twh,0.0001191895594646
78,chp_wte_back_pressure,PRT_2,heat,twh,0.00012347127299
79,chp_biofuel_extraction,PRT_1,heat,twh,0.0007452421353134
79,chp_biofuel_extraction,PRT_2,heat,twh,0.0007893236237271
79,chp_hydrogen,PRT_1,heat,twh,0.0002836675562004
79,chp_hydrogen,PRT_2,heat,twh,0.0002901951317857
79,chp_methane_extraction,PRT_1,heat,twh,0.0001291911039712
79,chp_methane_extraction,PRT_2,heat,twh,0.000119440658218
79,chp_wte_back_pressure,PRT_1,heat,twh,0.0001218630370506
79,chp_wte_back_pressure,PRT_2,heat,twh,0.0001239433899618
80,chp_biofuel_extraction,PRT_1,heat,twh,0.0010219889041351
80,chp_biofuel_extraction,PRT_2,heat,twh,0.0010106704013553
80,chp_hydrogen,PRT_1,heat,twh,0.0003374045419886
80,chp_hydrogen,PRT_2,heat,twh,0.0003407625471094
80,chp_methane_extraction,PRT_1,heat,twh,0.0001566603995759
80,chp_methane_extraction,PRT_2,heat,twh,0.0001363224215495
80,chp_wte_back_pressure,PRT_1,heat,twh,0.0001405116847414
80,chp_wte_back_pressure,PRT_2,heat,twh,0.0001407240592204
81,chp_biofuel_extraction,PRT_1,heat,twh,0.0023417701973633
81,chp_biofuel_extraction,PRT_2,heat,twh,0.0021945406905027
81,chp_hydrogen,PRT_1,heat,twh,0.0007410645665177
81,chp_hydrogen,PRT_2,heat,twh,0.0007554792791764
81,chp_methane_extraction,PRT_1,heat,twh,0.000338318158601
81,chp_methane_extraction,PRT_2,heat,twh,0.0002719822887905
81,chp_wte_back_pressure,PRT_1,heat,twh,0.0002165391175771
81,chp_wte_back_pressure,PRT_2,heat,twh,0.0002166999986016
82,chp_biofuel_extraction,PRT_1,heat,twh,0.0016420318023989
82,chp_biofuel_extraction,PRT_2,heat,twh,0.00134902412812
82,chp_hydrogen,PRT_1,heat,twh,0.0005283728744673
82,chp_hydrogen,PRT_2,heat,twh,0.0005419441826607
82,chp_methane_extraction,PRT_1,heat,twh,0.0002362233937957
82,chp_methane_extraction,PRT_2,heat,twh,0.0001697949297724
82,chp_wte_back_pressure,PRT_1,heat,twh,0.0001268720796355
82,chp_wte_back_pressure,PRT_2,heat,twh,0.0001319705678383
83,chp_biofuel_extraction,PRT_1,heat,twh,7.605618904863833e-05
83,chp_biofuel_extraction,PRT_2,heat,twh,5.623149830539972e-05
83,chp_hydrogen,PRT_1,heat,twh,2.070141792944804e-05
83,chp_hydrogen,PRT_2,heat,twh,2.108828561776856e-05
83,chp_methane_extraction,PRT_1,heat,twh,1.0575042071748244e-05
83,chp_methane_extraction,PRT_2,heat,twh,6.85639318701486e-06
83,chp_wte_back_pressure,PRT_1,heat,twh,5.711896732717971e-06
83,chp_wte_back_pressure,PRT_2,heat,twh,5.698737330686358e-06
84,chp_biofuel_extraction,PRT_1,heat,twh,0.0014125441339934
84,chp_biofuel_extraction,PRT_2,heat,twh,0.0011147722138951
84,chp_hydrogen,PRT_1,heat,twh,0.0004109340963501
84,chp_hydrogen,PRT_2,heat,twh,0.0004298412823613
84,chp_methane_extraction,PRT_1,heat,twh,0.0002023751507089
84,chp_methane_extraction,PRT_2,heat,twh,0.0001336401489814
84,chp_wte_back_pressure,PRT_1,heat,twh,9.98655516761164e-05
84,chp_wte_back_pressure,PRT_2,heat,twh,0.0001007901707898
85,chp_biofuel_extraction,PRT_1,heat,twh,0.0013840309903335
85,chp_biofuel_extraction,PRT_2,heat,twh,0.0010114414213862
85,chp_hydrogen,PRT_1,heat,twh,0.0003731325194039
85,chp_hydrogen,PRT_2,heat,twh,0.0003857835914186
85,chp_methane_extraction,PRT_1,heat,twh,0.0001935483827592
85,chp_methane_extraction,PRT_2,heat,twh,0.0001234071476281
85,chp_wte_back_pressure,PRT_1,heat,twh,9.564546533683026e-05
85,chp_wte_back_pressure,PRT_2,heat,twh,9.866003856142193e-05
86,chp_biofuel_extraction,PRT_1,heat,twh,0.0015523052853128
86,chp_biofuel_extraction,PRT_2,heat,twh,0.0011085679633385
86,chp_hydrogen,PRT_1,heat,twh,0.000376547739751
86,chp_hydrogen,PRT_2,heat,twh,0.0003943188575096
86,chp_methane_extraction,PRT_1,heat,twh,0.0002018505391807
86,chp_methane_extraction,PRT_2,heat,twh,0.0001226816895924
86,chp_wte_back_pressure,PRT_1,heat,twh,0.0001015139885912
86,chp_wte_back_pressure,PRT_2,heat,twh,0.0001001924799264
87,chp_biofuel_extraction,PRT_1,heat,twh,0.0011886640823995
87,chp_biofuel_extraction,PRT_2,heat,twh,0.0008351692880204
87,chp_hydrogen,PRT_1,heat,twh,0.0003101479982365
87,chp_hydrogen,PRT_2,heat,twh,0.0003235161627557
87,chp_methane_extraction,PRT_1,heat,twh,0.0001627795140464
87,chp_methane_extraction,PRT_2,heat,twh,9.754879732781356e-05
87,chp_wte_back_pressure,PRT_1,heat,twh,7.615504546471787e-05
87,chp_wte_back_pressure,PRT_2,heat,twh,8.019266840685498e-05
88,chp_biofuel_extraction,PRT_1,heat,twh,0.0006201277027154
88,chp_biofuel_extraction,PRT_2,heat,twh,0.0003968147126726
88,chp_hydrogen,PRT_1,heat,twh,0.0001402978591419
88,chp_hydrogen,PRT_2,heat,twh,0.0001430472476312
88,chp_methane_extraction,PRT_1,heat,twh,8.664734409341137e-05
88,chp_methane_extraction,PRT_2,heat,twh,5.0264946333863965e-05
88,chp_wte_back_pressure,PRT_1,heat,twh,4.4874045664311705e-05
88,chp_wte_back_pressure,PRT_2,heat,twh,4.582589826193468e-05
89,chp_biofuel_extraction,PRT_1,heat,twh,0.0001931629668417
89,chp_biofuel_extraction,PRT_2,heat,twh,0.0001224686571046
89,chp_hydrogen,PRT_1,heat,twh,4.393112004551248e-05
89,chp_hydrogen,PRT_2,heat,twh,4.4802643159968455e-05
89,chp_methane_extraction,PRT_1,heat,twh,2.507657118443448e-05
89,chp_methane_extraction,PRT_2,heat,twh,1.428832318328459e-05
89,chp_wte_back_pressure,PRT_1,heat,twh,1.184826319876298e-05
89,chp_wte_back_pressure,PRT_2,heat,twh,1.2185875634934762e-05
90,chp_biofuel_extraction,PRT_1,heat,twh,0.0002229567242218
90,chp_biofuel_extraction,PRT_2,heat,twh,0.0001336789673289
90,chp_hydrogen,PRT_1,heat,twh,4.7257631602049685e-05
90,chp_hydrogen,PRT_2,heat,twh,4.796338399184132e-05
90,chp_methane_extraction,PRT_1,heat,twh,2.987912314995061e-05
90,chp_methane_extraction,PRT_2,heat,twh,1.670016716102933e-05
90,chp_wte_back_pressure,PRT_1,heat,twh,1.432236485952369e-05
90,chp_wte_back_pressure,PRT_2,heat,twh,1.647270918024088e-05
91,chp_biofuel_extraction,PRT_1,heat,twh,0.0059507776543709
91,chp_biofuel_extraction,PRT_2,heat,twh,0.0057176461175671
91,chp_hydrogen,PRT_1,heat,twh,0.0017340557651739
91,chp_hydrogen,PRT_2,heat,twh,0.00176271845692
91,chp_methane_extraction,PRT_1,heat,twh,0.0010213755759172
91,chp_methane_extraction,PRT_2,heat,twh,0.000845786317128
91,chp_wte_back_pressure,PRT_1,heat,twh,0.000802207549277
91,chp_wte_back_pressure,PRT_2,heat,twh,0.0008074943465885
92,chp_biofuel_extraction,PRT_1,heat,twh,0.00717088247104
92,chp_biofuel_extraction,PRT_2,heat,twh,0.0053752236822663
92,chp_hydrogen,PRT_1,heat,twh,0.0016204282264722
92,chp_hydrogen,PRT_2,heat,twh,0.0016286684071301
92,chp_methane_extraction,PRT_1,heat,twh,0.0011240446661399
92,chp_methane_extraction,PRT_2,heat,twh,0.0007664294584176
92,chp_wte_back_pressure,PRT_1,heat,twh,0.0007647615702033
92,chp_wte_back_pressure,PRT_2,heat,twh,0.0008244285570194
93,chp_biofuel_extraction,PRT_1,heat,twh,0.0058700995594641
93,chp_biofuel_extraction,PRT_2,heat,twh,0.0039345697878932
93,chp_hydrogen,PRT_1,heat,twh,0.0010733174077914
93,chp_hydrogen,PRT_2,heat,twh,0.0010754424043226
93,chp_methane_extraction,PRT_1,heat,twh,0.0008608728193849
93,chp_methane_extraction,PRT_2,heat,twh,0.0005339986554004
93,chp_wte_back_pressure,PRT_1,heat,twh,0.0004993635377669
93,chp_wte_back_pressure,PRT_2,heat,twh,0.0005239301436951
94,chp_biofuel_extraction,PRT_1,heat,twh,0.0079558267189547
94,chp_biofuel_extraction,PRT_2,heat,twh,0.0047104569543194
94,chp_hydrogen,PRT_1,heat,twh,0.0013052721860578
94,chp_hydrogen,PRT_2,heat,twh,0.0012956047352822
94,chp_methane_extraction,PRT_1,heat,twh,0.0011378080261198
94,chp_methane_extraction,PRT_2,heat,twh,0.00064190831772
94,chp_wte_back_pressure,PRT_1,heat,twh,0.0006639313836076
94,chp_wte_back_pressure,PRT_2,heat,twh,0.0007044868115193
95,chp_biofuel_extraction,PRT_1,heat,twh,0.000887090569758
95,chp_biofuel_extraction,PRT_2,heat,twh,0.000484995965972
95,chp_hydrogen,PRT_1,heat,twh,0.0001358540627849
95,chp_hydrogen,PRT_2,heat,twh,0.0001339968270251
95,chp_methane_extraction,PRT_1,heat,twh,0.0001249028957748
95,chp_methane_extraction,PRT_2,heat,twh,6.68772201892135e-05
95,chp_wte_back_pressure,PRT_1,heat,twh,7.330784987516504e-05
95,chp_wte_back_pressure,PRT_2,heat,twh,8.069804025273709e-05
96,chp_biofuel_extraction,PRT_1,heat,twh,0.0098397119644388
96,chp_biofuel_extraction,PRT_2,heat,twh,0.0054547191230069
96,chp_hydrogen,PRT_1,heat,twh,0.0015727075791209
96,chp_hydrogen,PRT_2,heat,twh,0.0015438090350718
96,chp_methane_extraction,PRT_1,heat,twh,0.0013857338667857
96,chp_methane_extraction,PRT_2,heat,twh,0.0007665075739162
96,chp_wte_back_pressure,PRT_1,heat,twh,0.000825545291924
96,chp_wte_back_pressure,PRT_2,heat,twh,0.0009066508412367
97,chp_biofuel_extraction,PRT_1,heat,twh,0.0011224886394517
97,chp_biofuel_extraction,PRT_2,heat,twh,0.0005630540710598
97,chp_hydrogen,PRT_1,heat,twh,0.000158998297943
97,chp_hydrogen,PRT_2,heat,twh,0.0001561683191449
97,chp_methane_extraction,PRT_1,heat,twh,0.000151325962428
97,chp_methane_extraction,PRT_2,heat,twh,7.802367850817015e-05
97,chp_wte_back_pressure,PRT_1,heat,twh,8.688012678611296e-05
97,chp_wte_back_pressure,PRT_2,heat,twh,9.407787555868954e-05
98,chp_biofuel_extraction,PRT_1,heat,twh,0.0009205326762335
98,chp_biofuel_extraction,PRT_2,heat,twh,0.0004467950758576
98,chp_hydrogen,PRT_1,heat,twh,0.0001301563129074
98,chp_hydrogen,PRT_2,heat,twh,0.0001289070943289
98,chp_methane_extraction,PRT_1,heat,twh,0.0001229816416855
98,chp_methane_extraction,PRT_2,heat,twh,6.085397923728617e-05
98,chp_wte_back_pressure,PRT_1,heat,twh,6.827691323191513e-05
98,chp_wte_back_pressure,PRT_2,heat,twh,7.37819384740344e-05
99,chp_biofuel_extraction,PRT_1,heat,twh,0.0009363855100527
99,chp_biofuel_extraction,PRT_2,heat,twh,0.0004447184118984
99,chp_hydrogen,PRT_1,heat,twh,0.0001284663315467
99,chp_hydrogen,PRT_2,heat,twh,0.0001271556976351
99,chp_methane_extraction,PRT_1,heat,twh,0.0001229665500761
99,chp_methane_extraction,PRT_2,heat,twh,6.077410503501501e-05
99,chp_wte_back_pressure,PRT_1,heat,twh,6.93632802768238e-05
99,chp_wte_back_pressure,PRT_2,heat,twh,7.377831552781478e-05
100,chp_biofuel_extraction,PRT_1,heat,twh,0.0010687518047944
100,chp_biofuel_extraction,PRT_2,heat,twh,0.0004809377503051
100,chp_hydrogen,PRT_1,heat,twh,0.0001416265716723
100,chp_hydrogen,PRT_2,heat,twh,0.0001409993933756
100,chp_methane_extraction,PRT_1,heat,twh,0.0001406528106432
100,chp_methane_extraction,PRT_2,heat,twh,6.77283031896834e-05
100,chp_wte_back_pressure,PRT_1,heat,twh,7.969650393597385e-05
100,chp_wte_back_pressure,PRT_2,heat,twh,8.39814550287041e-05
101,chp_biofuel_extraction,PRT_1,heat,twh,0.000397025046483
101,chp_biofuel_extraction,PRT_2,heat,twh,0.0003672390880138
101,chp_hydrogen,PRT_1,heat,twh,0.0001206330983364
101,chp_hydrogen,PRT_2,heat,twh,0.0001245305521588
101,chp_methane_extraction,PRT_1,heat,twh,6.222540269953856e-05
101,chp_methane_extraction,PRT_2,heat,twh,4.996246388599847e-05
101,chp_wte_back_pressure,PRT_1,heat,twh,4.126855412668449e-05
101,chp_wte_back_pressure,PRT_2,heat,twh,4.406382744057547e-05
102,chp_biofuel_extraction,PRT_1,heat,twh,0.0003489269275236
102,chp_biofuel_extraction,PRT_2,heat,twh,0.0002810483650005
102,chp_hydrogen,PRT_1,heat,twh,9.513752255162348e-05
102,chp_hydrogen,PRT_2,heat,twh,9.721466917951792e-05
102,chp_methane_extraction,PRT_1,heat,twh,5.3406420615368656e-05
