spores,techs,locs,carriers,unit,generated_road_transport
51,heavy_transport_ice,PRT_2,transport,billion_km,1.1684799360290332e-05
51,light_transport_ev,PRT_1,transport,billion_km,37.6887967497176
51,light_transport_ev,PRT_2,transport,billion_km,39.92403473472759
51,light_transport_ice,PRT_1,transport,billion_km,4.816618546292137e-05
51,light_transport_ice,PRT_2,transport,billion_km,8.627141139231584e-05
52,heavy_transport_ev,PRT_1,transport,billion_km,1.0837825052172505
52,heavy_transport_ev,PRT_2,transport,billion_km,1.2572040615007247
52,heavy_transport_ice,PRT_1,transport,billion_km,8.128259730319506e-05
52,heavy_transport_ice,PRT_2,transport,billion_km,0.0001534084862104
52,light_transport_ev,PRT_1,transport,billion_km,37.68801899795724
52,light_transport_ev,PRT_2,transport,billion_km,39.92299612961616
52,light_transport_ice,PRT_1,transport,billion_km,0.0008318590345412
52,light_transport_ice,PRT_2,transport,billion_km,0.0011308180930387
53,heavy_transport_ev,PRT_1,transport,billion_km,1.0838015259683518
53,heavy_transport_ev,PRT_2,transport,billion_km,1.2572187333839282
53,heavy_transport_ice,PRT_1,transport,billion_km,6.355596566101712e-05
53,heavy_transport_ice,PRT_2,transport,billion_km,0.000140030718817
53,light_transport_ev,PRT_1,transport,billion_km,37.68822781768402
53,light_transport_ev,PRT_2,transport,billion_km,39.9230984192792
53,light_transport_ice,PRT_1,transport,billion_km,0.0006282162602967
53,light_transport_ice,PRT_2,transport,billion_km,0.0010337056307135
54,heavy_transport_ev,PRT_1,transport,billion_km,1.083768660355828
54,heavy_transport_ev,PRT_2,transport,billion_km,1.2572195488287432
54,heavy_transport_ice,PRT_1,transport,billion_km,9.649574247784108e-05
54,heavy_transport_ice,PRT_2,transport,billion_km,0.0001392894401919
54,light_transport_ev,PRT_1,transport,billion_km,37.68795417503841
54,light_transport_ev,PRT_2,transport,billion_km,39.92312310366592
54,light_transport_ice,PRT_1,transport,billion_km,0.00090215524916
54,light_transport_ice,PRT_2,transport,billion_km,0.0010093163976649
55,heavy_transport_ev,PRT_1,transport,billion_km,1.0838558080042964
55,heavy_transport_ev,PRT_2,transport,billion_km,1.25734306678878
55,heavy_transport_ice,PRT_1,transport,billion_km,6.570468477621161e-06
55,heavy_transport_ice,PRT_2,transport,billion_km,1.2993853096346002e-05
55,light_transport_ev,PRT_1,transport,billion_km,37.688788423027006
55,light_transport_ev,PRT_2,transport,billion_km,39.92402721120695
55,light_transport_ice,PRT_1,transport,billion_km,5.679791975948255e-05
55,light_transport_ice,PRT_2,transport,billion_km,9.409583776535066e-05
56,heavy_transport_ev,PRT_1,transport,billion_km,1.0838571475486285
56,heavy_transport_ev,PRT_2,transport,billion_km,1.257346225714399
56,heavy_transport_ice,PRT_1,transport,billion_km,5.150032959718413e-06
56,heavy_transport_ice,PRT_2,transport,billion_km,9.754038146691038e-06
56,light_transport_ev,PRT_1,transport,billion_km,37.68880095821365
56,light_transport_ev,PRT_2,transport,billion_km,39.92405020232958
56,light_transport_ice,PRT_1,transport,billion_km,4.393841495329225e-05
56,light_transport_ice,PRT_2,transport,billion_km,7.078410489579755e-05
57,heavy_transport_ev,PRT_1,transport,billion_km,1.083857830449324
57,heavy_transport_ev,PRT_2,transport,billion_km,1.2573472885095618
57,heavy_transport_ice,PRT_1,transport,billion_km,4.462409134495657e-06
57,heavy_transport_ice,PRT_2,transport,billion_km,8.686525147124314e-06
57,light_transport_ev,PRT_1,transport,billion_km,37.688805869276834
57,light_transport_ev,PRT_2,transport,billion_km,39.92405816348232
57,light_transport_ice,PRT_1,transport,billion_km,3.900886377029794e-05
57,light_transport_ice,PRT_2,transport,billion_km,6.28011856475385e-05
58,heavy_transport_ev,PRT_1,transport,billion_km,1.0838448610327989
58,heavy_transport_ev,PRT_2,transport,billion_km,1.2573221182785197
58,heavy_transport_ice,PRT_1,transport,billion_km,1.766275899942766e-05
58,heavy_transport_ice,PRT_2,transport,billion_km,3.4087684608589214e-05
58,light_transport_ev,PRT_1,transport,billion_km,37.68869123665584
58,light_transport_ev,PRT_2,transport,billion_km,39.92387543994484
58,light_transport_ice,PRT_1,transport,billion_km,0.0001545639082255
58,light_transport_ice,PRT_2,transport,billion_km,0.0002464489847768
59,heavy_transport_ev,PRT_1,transport,billion_km,1.0838555131210297
59,heavy_transport_ev,PRT_2,transport,billion_km,1.2573409309430277
59,heavy_transport_ice,PRT_1,transport,billion_km,6.740614790423387e-06
59,heavy_transport_ice,PRT_2,transport,billion_km,1.500496188787632e-05
59,light_transport_ev,PRT_1,transport,billion_km,37.68878656331465
59,light_transport_ev,PRT_2,transport,billion_km,39.92401288647136
59,light_transport_ice,PRT_1,transport,billion_km,5.815691454892063e-05
59,light_transport_ice,PRT_2,transport,billion_km,0.0001079247776255
60,heavy_transport_ev,PRT_1,transport,billion_km,1.083855169524934
60,heavy_transport_ev,PRT_2,transport,billion_km,1.2573412745173551
60,heavy_transport_ice,PRT_1,transport,billion_km,7.194605717937668e-06
60,heavy_transport_ice,PRT_2,transport,billion_km,1.4771783716850089e-05
60,light_transport_ev,PRT_1,transport,billion_km,37.68878458769164
60,light_transport_ev,PRT_2,transport,billion_km,39.92401607996499
60,light_transport_ice,PRT_1,transport,billion_km,6.057458680435602e-05
60,light_transport_ice,PRT_2,transport,billion_km,0.0001051724465959
61,heavy_transport_ev,PRT_1,transport,billion_km,1.083850546735664
61,heavy_transport_ev,PRT_2,transport,billion_km,1.257329385610137
61,heavy_transport_ice,PRT_1,transport,billion_km,1.1731438467447144e-05
61,heavy_transport_ice,PRT_2,transport,billion_km,2.657473320713552e-05
61,light_transport_ev,PRT_1,transport,billion_km,37.68873794986446
61,light_transport_ev,PRT_2,transport,billion_km,39.92392128324271
61,light_transport_ice,PRT_1,transport,billion_km,0.0001068685676989
61,light_transport_ice,PRT_2,transport,billion_km,0.0001996252501177
62,heavy_transport_ev,PRT_1,transport,billion_km,1.0837229190073836
62,heavy_transport_ev,PRT_2,transport,billion_km,1.2570692372778889
62,heavy_transport_ice,PRT_1,transport,billion_km,0.000143687040193
62,heavy_transport_ice,PRT_2,transport,billion_km,0.0002910509438917
62,light_transport_ev,PRT_1,transport,billion_km,37.6875514045424
62,light_transport_ev,PRT_2,transport,billion_km,39.922002022662895
62,light_transport_ice,PRT_1,transport,billion_km,0.0013107256547692
62,light_transport_ice,PRT_2,transport,billion_km,0.0021361907367949
63,heavy_transport_ev,PRT_1,transport,billion_km,1.083757237023227
63,heavy_transport_ev,PRT_2,transport,billion_km,1.257154721225313
63,heavy_transport_ice,PRT_1,transport,billion_km,0.0001076057622655
63,heavy_transport_ice,PRT_2,transport,billion_km,0.0002038037309948
63,light_transport_ev,PRT_1,transport,billion_km,37.68790444641351
63,light_transport_ev,PRT_2,transport,billion_km,39.92264359882258
63,light_transport_ice,PRT_1,transport,billion_km,0.0009506306315986
63,light_transport_ice,PRT_2,transport,billion_km,0.0014875652722203
64,heavy_transport_ev,PRT_1,transport,billion_km,1.083764957944423
64,heavy_transport_ev,PRT_2,transport,billion_km,1.2571246562864218
64,heavy_transport_ice,PRT_1,transport,billion_km,0.0001020867329299
64,heavy_transport_ice,PRT_2,transport,billion_km,0.0002360705617828
64,light_transport_ev,PRT_1,transport,billion_km,37.68794384201365
64,light_transport_ev,PRT_2,transport,billion_km,39.92243097201593
64,light_transport_ice,PRT_1,transport,billion_km,0.0009200425038306
64,light_transport_ice,PRT_2,transport,billion_km,0.0017090005963501
65,heavy_transport_ev,PRT_1,transport,billion_km,1.0838507199347058
65,heavy_transport_ev,PRT_2,transport,billion_km,1.257335480599709
65,heavy_transport_ice,PRT_1,transport,billion_km,1.1929348116438505e-05
65,heavy_transport_ice,PRT_2,transport,billion_km,2.0850861252791613e-05
65,light_transport_ev,PRT_1,transport,billion_km,37.68874492689676
65,light_transport_ev,PRT_2,transport,billion_km,39.92397377091644
65,light_transport_ice,PRT_1,transport,billion_km,0.0001013761552265
65,light_transport_ice,PRT_2,transport,billion_km,0.0001486224686827
66,heavy_transport_ev,PRT_1,transport,billion_km,1.083726847857895
66,heavy_transport_ev,PRT_2,transport,billion_km,1.2570990248751743
66,heavy_transport_ice,PRT_1,transport,billion_km,0.0001504606808051
66,heavy_transport_ice,PRT_2,transport,billion_km,0.0002719658364562
66,light_transport_ev,PRT_1,transport,billion_km,37.68759311631837
66,light_transport_ev,PRT_2,transport,billion_km,39.92225411246851
66,light_transport_ice,PRT_1,transport,billion_km,0.0013118237387424
66,light_transport_ice,PRT_2,transport,billion_km,0.0019269147120023
67,heavy_transport_ev,PRT_1,transport,billion_km,1.0838496154249726
67,heavy_transport_ev,PRT_2,transport,billion_km,1.2573296547785613
67,heavy_transport_ice,PRT_1,transport,billion_km,1.2806564153407787e-05
67,heavy_transport_ice,PRT_2,transport,billion_km,2.644937641560489e-05
67,light_transport_ev,PRT_1,transport,billion_km,37.68873899074421
67,light_transport_ev,PRT_2,transport,billion_km,39.92393469712768
67,light_transport_ice,PRT_1,transport,billion_km,0.0001064031417691
67,light_transport_ice,PRT_2,transport,billion_km,0.0001867867234192
68,heavy_transport_ev,PRT_1,transport,billion_km,1.083847662383283
68,heavy_transport_ev,PRT_2,transport,billion_km,1.257331132614903
68,heavy_transport_ice,PRT_1,transport,billion_km,1.5405434061261647e-05
68,heavy_transport_ice,PRT_2,transport,billion_km,2.5617377265133388e-05
68,light_transport_ev,PRT_1,transport,billion_km,37.68871718911222
68,light_transport_ev,PRT_2,transport,billion_km,39.9239421900359
68,light_transport_ice,PRT_1,transport,billion_km,0.0001307870981777
68,light_transport_ice,PRT_2,transport,billion_km,0.0001818772036298
69,heavy_transport_ev,PRT_1,transport,billion_km,1.0838376109246068
69,heavy_transport_ev,PRT_2,transport,billion_km,1.2573061622150827
69,heavy_transport_ice,PRT_1,transport,billion_km,2.524502469312159e-05
69,heavy_transport_ice,PRT_2,transport,billion_km,5.037590364585582e-05
69,light_transport_ev,PRT_1,transport,billion_km,37.68862984588361
69,light_transport_ev,PRT_2,transport,billion_km,39.92376699008644
69,light_transport_ice,PRT_1,transport,billion_km,0.0002172837721112
69,light_transport_ice,PRT_2,transport,billion_km,0.0003562266585936
70,heavy_transport_ev,PRT_1,transport,billion_km,1.083788713894153
70,heavy_transport_ev,PRT_2,transport,billion_km,1.2572543742537017
70,heavy_transport_ice,PRT_1,transport,billion_km,7.631208247092916e-05
70,heavy_transport_ice,PRT_2,transport,billion_km,0.0001043338923198
70,light_transport_ev,PRT_1,transport,billion_km,37.688281131999645
70,light_transport_ev,PRT_2,transport,billion_km,39.92338974722682
70,light_transport_ice,PRT_1,transport,billion_km,0.0005746777031619
70,light_transport_ice,PRT_2,transport,billion_km,0.0007421522809477
71,heavy_transport_ev,PRT_1,transport,billion_km,1.0838476141702882
71,heavy_transport_ev,PRT_2,transport,billion_km,1.2573273648161658
71,heavy_transport_ice,PRT_1,transport,billion_km,1.4585200956345877e-05
71,heavy_transport_ice,PRT_2,transport,billion_km,2.8516726408589573e-05
71,light_transport_ev,PRT_1,transport,billion_km,37.68872708466652
71,light_transport_ev,PRT_2,transport,billion_km,39.923911363941
71,light_transport_ice,PRT_1,transport,billion_km,0.0001174186495384
71,light_transport_ice,PRT_2,transport,billion_km,0.0002092292919251
72,heavy_transport_ev,PRT_1,transport,billion_km,1.0836812850662545
72,heavy_transport_ev,PRT_2,transport,billion_km,1.2570319392704756
72,heavy_transport_ice,PRT_1,transport,billion_km,0.0001816427594249
72,heavy_transport_ice,PRT_2,transport,billion_km,0.0003246707212056
72,light_transport_ev,PRT_1,transport,billion_km,37.68740432723136
72,light_transport_ev,PRT_2,transport,billion_km,39.92175468514342
72,light_transport_ice,PRT_1,transport,billion_km,0.0014430899021847
72,light_transport_ice,PRT_2,transport,billion_km,0.0023688144184266
73,heavy_transport_ev,PRT_1,transport,billion_km,1.083702612149169
73,heavy_transport_ev,PRT_2,transport,billion_km,1.2570813856889096
73,heavy_transport_ice,PRT_1,transport,billion_km,0.0001608864555727
73,heavy_transport_ice,PRT_2,transport,billion_km,0.0002757950867335
73,light_transport_ev,PRT_1,transport,billion_km,37.687595033582426
73,light_transport_ev,PRT_2,transport,billion_km,39.922136270788535
73,light_transport_ice,PRT_1,transport,billion_km,0.0012546667392249
73,light_transport_ice,PRT_2,transport,billion_km,0.0019895209652003
74,heavy_transport_ev,PRT_1,transport,billion_km,1.083846751557986
74,heavy_transport_ev,PRT_2,transport,billion_km,1.257328120927452
74,heavy_transport_ice,PRT_1,transport,billion_km,1.5547420578890317e-05
74,heavy_transport_ice,PRT_2,transport,billion_km,2.7860221896163645e-05
74,light_transport_ev,PRT_1,transport,billion_km,37.68872499783662
74,light_transport_ev,PRT_2,transport,billion_km,39.923920362316856
74,light_transport_ice,PRT_1,transport,billion_km,0.000119903437023
74,light_transport_ice,PRT_2,transport,billion_km,0.0002006295422971
75,heavy_transport_ev,PRT_1,transport,billion_km,1.0838516069882216
75,heavy_transport_ev,PRT_2,transport,billion_km,1.257333611433863
75,heavy_transport_ice,PRT_1,transport,billion_km,1.071867997140676e-05
75,heavy_transport_ice,PRT_2,transport,billion_km,2.2396411506359435e-05
75,light_transport_ev,PRT_1,transport,billion_km,37.68876096622896
75,light_transport_ev,PRT_2,transport,billion_km,39.923961651074514
75,light_transport_ice,PRT_1,transport,billion_km,8.40420395503959e-05
75,light_transport_ice,PRT_2,transport,billion_km,0.0001594488455454
76,heavy_transport_ev,PRT_1,transport,billion_km,1.0837770052052909
76,heavy_transport_ev,PRT_2,transport,billion_km,1.2571635338265714
76,heavy_transport_ice,PRT_1,transport,billion_km,8.658274468258072e-05
76,heavy_transport_ice,PRT_2,transport,billion_km,0.0001937362939705
76,light_transport_ev,PRT_1,transport,billion_km,37.68816684726881
76,light_transport_ev,PRT_2,transport,billion_km,39.922757499080944
76,light_transport_ice,PRT_1,transport,billion_km,0.0006832103452782
76,light_transport_ice,PRT_2,transport,billion_km,0.0013686476536966
77,heavy_transport_ev,PRT_1,transport,billion_km,1.0838452290151714
77,heavy_transport_ev,PRT_2,transport,billion_km,1.257327028807712
77,heavy_transport_ice,PRT_1,transport,billion_km,1.7308900360597524e-05
77,heavy_transport_ice,PRT_2,transport,billion_km,2.919126877847404e-05
77,light_transport_ev,PRT_1,transport,billion_km,37.68871860557257
77,light_transport_ev,PRT_2,transport,billion_km,39.923915164610015
77,light_transport_ice,PRT_1,transport,billion_km,0.0001272515370395
77,light_transport_ice,PRT_2,transport,billion_km,0.0002067806324881
78,heavy_transport_ev,PRT_1,transport,billion_km,1.083848711276214
78,heavy_transport_ev,PRT_2,transport,billion_km,1.2573325118813692
78,heavy_transport_ice,PRT_1,transport,billion_km,1.3715475509550909e-05
78,heavy_transport_ice,PRT_2,transport,billion_km,2.359703545029187e-05
78,light_transport_ev,PRT_1,transport,billion_km,37.68873537561383
78,light_transport_ev,PRT_2,transport,billion_km,39.92395455169995
78,light_transport_ice,PRT_1,transport,billion_km,0.0001100321038961
78,light_transport_ice,PRT_2,transport,billion_km,0.0001669508248867
79,heavy_transport_ev,PRT_1,transport,billion_km,1.0838488518267413
79,heavy_transport_ev,PRT_2,transport,billion_km,1.2573340565374025
79,heavy_transport_ice,PRT_1,transport,billion_km,1.3406528200311818e-05
79,heavy_transport_ice,PRT_2,transport,billion_km,2.1883986561379472e-05
79,light_transport_ev,PRT_1,transport,billion_km,37.68874342062157
79,light_transport_ev,PRT_2,transport,billion_km,39.92396652334629
79,light_transport_ice,PRT_1,transport,billion_km,0.000101317609195
79,light_transport_ice,PRT_2,transport,billion_km,0.000154306065074
80,heavy_transport_ev,PRT_1,transport,billion_km,1.0838453706808289
80,heavy_transport_ev,PRT_2,transport,billion_km,1.2573303000272364
80,heavy_transport_ice,PRT_1,transport,billion_km,1.6890100839851188e-05
80,heavy_transport_ice,PRT_2,transport,billion_km,2.564292608551007e-05
80,light_transport_ev,PRT_1,transport,billion_km,37.688715307269725
80,light_transport_ev,PRT_2,transport,billion_km,39.92394034690841
80,light_transport_ice,PRT_1,transport,billion_km,0.0001294415406295
80,light_transport_ice,PRT_2,transport,billion_km,0.0001804932094665
81,heavy_transport_ev,PRT_1,transport,billion_km,1.0838197718186722
81,heavy_transport_ev,PRT_2,transport,billion_km,1.2572820205026076
81,heavy_transport_ice,PRT_1,transport,billion_km,4.355532105989636e-05
81,heavy_transport_ice,PRT_2,transport,billion_km,7.498880953649499e-05
81,light_transport_ev,PRT_1,transport,billion_km,37.68850417881395
81,light_transport_ev,PRT_2,transport,billion_km,39.92358535838031
81,light_transport_ice,PRT_1,transport,billion_km,0.0003448356420185
81,light_transport_ice,PRT_2,transport,billion_km,0.000539747604862
82,heavy_transport_ev,PRT_1,transport,billion_km,1.0838260317580923
82,heavy_transport_ev,PRT_2,transport,billion_km,1.2573137139341046
82,heavy_transport_ice,PRT_1,transport,billion_km,4.206719203958114e-05
82,heavy_transport_ice,PRT_2,transport,billion_km,4.806717709615423e-05
82,light_transport_ev,PRT_1,transport,billion_km,37.68861497804994
82,light_transport_ev,PRT_2,transport,billion_km,39.92380535908654
82,light_transport_ice,PRT_1,transport,billion_km,0.0002531246088199
82,light_transport_ice,PRT_2,transport,billion_km,0.0003388346369045
83,heavy_transport_ev,PRT_1,transport,billion_km,1.083860291120171
83,heavy_transport_ev,PRT_2,transport,billion_km,1.2573539497564905
83,heavy_transport_ice,PRT_1,transport,billion_km,1.9368106324447582e-06
83,heavy_transport_ice,PRT_2,transport,billion_km,1.960345328871721e-06
83,light_transport_ev,PRT_1,transport,billion_km,37.68883274985734
83,light_transport_ev,PRT_2,transport,billion_km,39.92410685342681
83,light_transport_ice,PRT_1,transport,billion_km,1.18675731668625e-05
83,light_transport_ice,PRT_2,transport,billion_km,1.385305874094552e-05
84,heavy_transport_ev,PRT_1,transport,billion_km,1.0838319138712718
84,heavy_transport_ev,PRT_2,transport,billion_km,1.2573230820677523
84,heavy_transport_ice,PRT_1,transport,billion_km,3.479884118235856e-05
84,heavy_transport_ice,PRT_2,transport,billion_km,3.7312803253618965e-05
84,light_transport_ev,PRT_1,transport,billion_km,37.68865560351088
84,light_transport_ev,PRT_2,transport,billion_km,39.92387443047299
84,light_transport_ice,PRT_1,transport,billion_km,0.0002069538379302
84,light_transport_ice,PRT_2,transport,billion_km,0.0002642186827758
85,heavy_transport_ev,PRT_1,transport,billion_km,1.0838201664009333
85,heavy_transport_ev,PRT_2,transport,billion_km,1.2573260218202225
85,heavy_transport_ice,PRT_1,transport,billion_km,4.5836533375355845e-05
85,heavy_transport_ice,PRT_2,transport,billion_km,3.3663284455850353e-05
85,light_transport_ev,PRT_1,transport,billion_km,37.68852688336506
85,light_transport_ev,PRT_2,transport,billion_km,39.92389602606391
85,light_transport_ice,PRT_1,transport,billion_km,0.0003328337850051
85,light_transport_ice,PRT_2,transport,billion_km,0.0002397838095069
86,heavy_transport_ev,PRT_1,transport,billion_km,1.083810870560009
86,heavy_transport_ev,PRT_2,transport,billion_km,1.2573215451967277
86,heavy_transport_ice,PRT_1,transport,billion_km,5.295002211584904e-05
86,heavy_transport_ice,PRT_2,transport,billion_km,3.595755373437889e-05
86,light_transport_ev,PRT_1,transport,billion_km,37.68852824410888
86,light_transport_ev,PRT_2,transport,billion_km,39.92387307334192
86,light_transport_ice,PRT_1,transport,billion_km,0.0003227444561962
86,light_transport_ice,PRT_2,transport,billion_km,0.0002540043503988
87,heavy_transport_ev,PRT_1,transport,billion_km,1.0838221277115117
87,heavy_transport_ev,PRT_2,transport,billion_km,1.2573318714509425
87,heavy_transport_ice,PRT_1,transport,billion_km,4.3834539122183264e-05
87,heavy_transport_ice,PRT_2,transport,billion_km,2.7773000880414705e-05
87,light_transport_ev,PRT_1,transport,billion_km,37.68858992085036
87,light_transport_ev,PRT_2,transport,billion_km,39.92394005564996
87,light_transport_ice,PRT_1,transport,billion_km,0.0002696337832775
87,light_transport_ice,PRT_2,transport,billion_km,0.0001955895582069
88,heavy_transport_ev,PRT_1,transport,billion_km,1.0838475956580658
88,heavy_transport_ev,PRT_2,transport,billion_km,1.257344559311062
88,heavy_transport_ice,PRT_1,transport,billion_km,1.5627831326552504e-05
88,heavy_transport_ice,PRT_2,transport,billion_km,1.234648859049282e-05
88,light_transport_ev,PRT_1,transport,billion_km,37.6887567113599
88,light_transport_ev,PRT_2,transport,billion_km,39.92403727298354
88,light_transport_ice,PRT_1,transport,billion_km,9.189091424658656e-05
88,light_transport_ice,PRT_2,transport,billion_km,8.737096097095109e-05
89,heavy_transport_ev,PRT_1,transport,billion_km,1.083856382347868
89,heavy_transport_ev,PRT_2,transport,billion_km,1.2573524922551402
89,heavy_transport_ice,PRT_1,transport,billion_km,6.301946126623798e-06
89,heavy_transport_ice,PRT_2,transport,billion_km,3.8742066755894e-06
89,light_transport_ev,PRT_1,transport,billion_km,37.68880850918036
89,light_transport_ev,PRT_2,transport,billion_km,39.92409522829125
89,light_transport_ice,PRT_1,transport,billion_km,3.793367162699915e-05
89,light_transport_ice,PRT_2,transport,billion_km,2.7305128261193997e-05
90,heavy_transport_ev,PRT_1,transport,billion_km,1.0838560023726092
90,heavy_transport_ev,PRT_2,transport,billion_km,1.257352193947582
90,heavy_transport_ice,PRT_1,transport,billion_km,6.546884297995495e-06
90,heavy_transport_ice,PRT_2,transport,billion_km,4.037476074809597e-06
90,light_transport_ev,PRT_1,transport,billion_km,37.68880825166105
90,light_transport_ev,PRT_2,transport,billion_km,39.92409337038559
90,light_transport_ice,PRT_1,transport,billion_km,3.765116298435692e-05
90,light_transport_ice,PRT_2,transport,billion_km,2.862071677687661e-05
91,heavy_transport_ev,PRT_1,transport,billion_km,1.0837722087241803
91,heavy_transport_ev,PRT_2,transport,billion_km,1.2572223240560831
91,heavy_transport_ice,PRT_1,transport,billion_km,9.25433124434263e-05
91,heavy_transport_ice,PRT_2,transport,billion_km,0.0001361101641347
91,light_transport_ev,PRT_1,transport,billion_km,37.68824424467335
91,light_transport_ev,PRT_2,transport,billion_km,39.923134621850366
91,light_transport_ice,PRT_1,transport,billion_km,0.0006104695190611
91,light_transport_ice,PRT_2,transport,billion_km,0.0009962008075575
92,heavy_transport_ev,PRT_1,transport,billion_km,1.0837204554281106
92,heavy_transport_ev,PRT_2,transport,billion_km,1.2572341573762025
92,heavy_transport_ice,PRT_1,transport,billion_km,0.0001474995942462
92,heavy_transport_ice,PRT_2,transport,billion_km,0.0001274798149354
92,light_transport_ev,PRT_1,transport,billion_km,37.6879728379406
92,light_transport_ev,PRT_2,transport,billion_km,39.92322202362004
92,light_transport_ice,PRT_1,transport,billion_km,0.000894687970239
92,light_transport_ice,PRT_2,transport,billion_km,0.0009215999846276
93,heavy_transport_ev,PRT_1,transport,billion_km,1.0837441447816671
93,heavy_transport_ev,PRT_2,transport,billion_km,1.257272694640489
93,heavy_transport_ice,PRT_1,transport,billion_km,0.0001225459608768
93,heavy_transport_ice,PRT_2,transport,billion_km,8.767827499798494e-05
93,light_transport_ev,PRT_1,transport,billion_km,37.687928992226105
93,light_transport_ev,PRT_2,transport,billion_km,39.92350068973133
93,light_transport_ice,PRT_1,transport,billion_km,0.0009334765400971
93,light_transport_ice,PRT_2,transport,billion_km,0.0006378689931175
94,heavy_transport_ev,PRT_1,transport,billion_km,1.0837024593532898
94,heavy_transport_ev,PRT_2,transport,billion_km,1.2572558335912938
94,heavy_transport_ice,PRT_1,transport,billion_km,0.0001655040022047
94,heavy_transport_ice,PRT_2,transport,billion_km,0.0001058119344312
94,light_transport_ev,PRT_1,transport,billion_km,37.68767174231603
94,light_transport_ev,PRT_2,transport,billion_km,39.92338267812009
94,light_transport_ice,PRT_1,transport,billion_km,0.0011958169599528
94,light_transport_ice,PRT_2,transport,billion_km,0.0007609710388495
95,heavy_transport_ev,PRT_1,transport,billion_km,1.0838460000161771
95,heavy_transport_ev,PRT_2,transport,billion_km,1.2573456124288254
95,heavy_transport_ice,PRT_1,transport,billion_km,1.666808673658471e-05
95,heavy_transport_ice,PRT_2,transport,billion_km,1.0737851989032502e-05
95,light_transport_ev,PRT_1,transport,billion_km,37.68872930325908
95,light_transport_ev,PRT_2,transport,billion_km,39.924045691832966
95,light_transport_ice,PRT_1,transport,billion_km,0.0001170744117041
95,light_transport_ice,PRT_2,transport,billion_km,7.677965458887234e-05
96,heavy_transport_ev,PRT_1,transport,billion_km,1.0836432870591612
96,heavy_transport_ev,PRT_2,transport,billion_km,1.257233304968449
96,heavy_transport_ice,PRT_1,transport,billion_km,0.0002254795956328
96,heavy_transport_ice,PRT_2,transport,billion_km,0.0001291438732665
96,light_transport_ev,PRT_1,transport,billion_km,37.68729512552015
96,light_transport_ev,PRT_2,transport,billion_km,39.92322479963063
96,light_transport_ice,PRT_1,transport,billion_km,0.001575646777581
96,light_transport_ice,PRT_2,transport,billion_km,0.0009220618716162
97,heavy_transport_ev,PRT_1,transport,billion_km,1.0838393425249484
97,heavy_transport_ev,PRT_2,transport,billion_km,1.257343715224173
97,heavy_transport_ice,PRT_1,transport,billion_km,2.331019036738963e-05
97,heavy_transport_ice,PRT_2,transport,billion_km,1.2619669973103558e-05
97,light_transport_ev,PRT_1,transport,billion_km,37.6886826369494
97,light_transport_ev,PRT_2,transport,billion_km,39.92403226640654
97,light_transport_ice,PRT_1,transport,billion_km,0.0001636796591861
97,light_transport_ice,PRT_2,transport,billion_km,9.013574162367992e-05
98,heavy_transport_ev,PRT_1,transport,billion_km,1.0838412002123927
98,heavy_transport_ev,PRT_2,transport,billion_km,1.2573461540642836
98,heavy_transport_ice,PRT_1,transport,billion_km,2.149813446141696e-05
98,heavy_transport_ice,PRT_2,transport,billion_km,1.0226454351930231e-05
98,light_transport_ev,PRT_1,transport,billion_km,37.688715216117984
98,light_transport_ev,PRT_2,transport,billion_km,39.92404974752069
98,light_transport_ice,PRT_1,transport,billion_km,0.0001312827431414
98,light_transport_ice,PRT_2,transport,billion_km,7.284155476136506e-05
99,heavy_transport_ev,PRT_1,transport,billion_km,1.083841152185916
99,heavy_transport_ev,PRT_2,transport,billion_km,1.257345996669908
99,heavy_transport_ice,PRT_1,transport,billion_km,2.1422438869585658e-05
99,heavy_transport_ice,PRT_2,transport,billion_km,1.0260122118337112e-05
99,light_transport_ev,PRT_1,transport,billion_km,37.688715447298826
99,light_transport_ev,PRT_2,transport,billion_km,39.92404991498376
99,light_transport_ice,PRT_1,transport,billion_km,0.0001305567237125
99,light_transport_ice,PRT_2,transport,billion_km,7.217872234149586e-05
100,heavy_transport_ev,PRT_1,transport,billion_km,1.083841329360998
100,heavy_transport_ev,PRT_2,transport,billion_km,1.2573448863073018
100,heavy_transport_ice,PRT_1,transport,billion_km,2.1331904835483805e-05
100,heavy_transport_ice,PRT_2,transport,billion_km,1.1457124232654407e-05
100,light_transport_ev,PRT_1,transport,billion_km,37.68871188148778
100,light_transport_ev,PRT_2,transport,billion_km,39.92404078568696
100,light_transport_ice,PRT_1,transport,billion_km,0.0001344694635269
100,light_transport_ice,PRT_2,transport,billion_km,8.165497431305449e-05
101,heavy_transport_ev,PRT_1,transport,billion_km,1.0838534392370676
101,heavy_transport_ev,PRT_2,transport,billion_km,1.2573469051520394
101,heavy_transport_ice,PRT_1,transport,billion_km,9.438208129094576e-06
101,heavy_transport_ice,PRT_2,transport,billion_km,9.654460327831244e-06
101,light_transport_ev,PRT_1,transport,billion_km,37.6887735482421
101,light_transport_ev,PRT_2,transport,billion_km,39.92405294118095
101,light_transport_ice,PRT_1,transport,billion_km,7.366032965982339e-05
101,light_transport_ice,PRT_2,transport,billion_km,7.035366529505458e-05
102,heavy_transport_ev,PRT_1,transport,billion_km,1.0838562144682071
102,heavy_transport_ev,PRT_2,transport,billion_km,1.2573488595083333
102,heavy_transport_ice,PRT_1,transport,billion_km,6.513664967575926e-06
